订单号,商品ID,商品名,单价,数量,总价,下单时间
700010202002022542,700010,儿童口罩,20,15,300,2020-02-02 09:25:42
700010202002020712,700010,儿童口罩,20,12,240,2020-02-02 10:07:12
700010202002020744,700010,儿童口罩,20,24,480,2020-02-02 10:07:44
700010202002020744,700010,儿童口罩,20,15,300,2020-02-02 10:07:44
700015202002022607,700015,驱蚊贴,25,18,450,2020-02-02 10:26:07
700010202002023015,700010,儿童口罩,20,35,700,2020-02-02 10:30:15
700010202002023744,700010,儿童口罩,20,19,380,2020-02-02 10:37:44
700010202002023744,700010,儿童口罩,20,18,360,2020-02-02 10:37:44
700010202002024009,700010,儿童口罩,20,30,600,2020-02-02 10:40:09
700010202002025744,700010,儿童口罩,20,36,720,2020-02-02 10:57:44
700010202002025831,700010,儿童口罩,20,45,900,2020-02-02 10:58:31
700010202002020349,700010,儿童口罩,20,16,320,2020-02-02 11:03:49
700010202002020349,700010,儿童口罩,20,25,500,2020-02-02 11:03:49
700010202002020759,700010,儿童口罩,20,15,300,2020-02-02 11:07:59
700010202002020858,700010,儿童口罩,20,25,500,2020-02-02 11:08:58
700010202002021401,700010,儿童口罩,20,23,460,2020-02-02 11:14:01
700010202002021401,700010,儿童口罩,20,20,400,2020-02-02 11:14:01
700010202002022440,700010,儿童口罩,20,25,500,2020-02-02 11:24:40
700010202002022821,700010,儿童口罩,20,19,380,2020-02-02 11:28:21
700010202002022821,700010,儿童口罩,20,26,520,2020-02-02 11:28:21
700014202002023051,700014,消毒液,28,28,784,2020-02-02 11:30:51
700010202002024701,700010,儿童口罩,20,34,680,2020-02-02 11:47:01
700010202002024825,700010,儿童口罩,20,12,240,2020-02-02 11:48:25
700010202002024825,700010,儿童口罩,20,16,320,2020-02-02 11:48:25
700010202002025122,700010,儿童口罩,20,30,600,2020-02-02 11:51:22
700010202002025338,700010,儿童口罩,20,45,900,2020-02-02 11:53:38
700013202002025841,700013,酒精棉片,15,46,690,2020-02-02 11:58:41
700010202002020706,700010,儿童口罩,20,12,240,2020-02-02 12:07:06
700010202002020958,700010,儿童口罩,20,34,680,2020-02-02 12:09:58
700010202002022937,700010,儿童口罩,20,16,320,2020-02-02 12:29:37
700010202002022937,700010,儿童口罩,20,12,240,2020-02-02 12:29:37
700010202002023406,700010,儿童口罩,20,34,680,2020-02-02 12:34:06
700010202002023858,700010,儿童口罩,20,46,920,2020-02-02 12:38:58
700010202002023858,700010,儿童口罩,20,15,300,2020-02-02 12:38:58
700010202002024453,700010,儿童口罩,20,25,500,2020-02-02 12:44:53
700010202002025054,700010,儿童口罩,20,12,240,2020-02-02 12:50:54
700010202002025054,700010,儿童口罩,20,18,360,2020-02-02 12:50:54
700010202002025846,700010,儿童口罩,20,18,360,2020-02-02 12:58:46
700010202002025846,700010,儿童口罩,20,20,400,2020-02-02 12:58:46
700010202002021128,700010,儿童口罩,20,12,240,2020-02-02 13:11:28
700013202002021132,700013,酒精棉片,15,35,525,2020-02-02 13:11:32
700010202002021214,700010,儿童口罩,20,15,300,2020-02-02 13:12:14
700011202002023127,700011,袜子,5,22,110,2020-02-02 13:31:27
700010202002023751,700010,儿童口罩,20,46,920,2020-02-02 13:37:51
700010202002023751,700010,儿童口罩,20,19,380,2020-02-02 13:37:51
700010202002023951,700010,儿童口罩,20,23,460,2020-02-02 13:39:51
700010202002023951,700010,儿童口罩,20,23,460,2020-02-02 13:39:51
700010202002025905,700010,儿童口罩,20,18,360,2020-02-02 13:59:05
700010202002025905,700010,儿童口罩,20,12,240,2020-02-02 13:59:05
700010202002020506,700010,儿童口罩,20,12,240,2020-02-02 14:05:06
700010202002020506,700010,儿童口罩,20,20,400,2020-02-02 14:05:06
700010202002020845,700010,儿童口罩,20,16,320,2020-02-02 14:08:45
700010202002020923,700010,儿童口罩,20,23,460,2020-02-02 14:09:23
700010202002020923,700010,儿童口罩,20,16,320,2020-02-02 14:09:23
700014202002021057,700014,消毒液,28,34,952,2020-02-02 14:10:57
700010202002021059,700010,儿童口罩,20,20,400,2020-02-02 14:10:59
700010202002021059,700010,儿童口罩,20,18,360,2020-02-02 14:10:59
700010202002022809,700010,儿童口罩,20,25,500,2020-02-02 14:28:09
700013202002024625,700013,酒精棉片,15,39,585,2020-02-02 14:46:25
700010202002025159,700010,儿童口罩,20,15,300,2020-02-02 14:51:59
700010202002025159,700010,儿童口罩,20,15,300,2020-02-02 14:51:59
700014202002020347,700014,消毒液,28,21,588,2020-02-02 15:03:47
700010202002022228,700010,儿童口罩,20,15,300,2020-02-02 15:22:28
700010202002022228,700010,儿童口罩,20,15,300,2020-02-02 15:22:28
700010202002025016,700010,儿童口罩,20,40,800,2020-02-02 15:50:16
700010202002025357,700010,儿童口罩,20,16,320,2020-02-02 15:53:57
700010202002022532,700010,儿童口罩,20,20,400,2020-02-02 16:25:32
700010202002024349,700010,儿童口罩,20,30,600,2020-02-02 16:43:49
700010202002024349,700010,儿童口罩,20,50,1000,2020-02-02 16:43:49
700013202002022300,700013,酒精棉片,15,37,555,2020-02-02 17:23:00
700010202002025317,700010,儿童口罩,20,25,500,2020-02-02 17:53:17
700014202002023540,700014,消毒液,28,22,616,2020-02-02 18:35:40
700010202002025608,700010,儿童口罩,20,45,900,2020-02-02 18:56:08
700013202002020143,700013,酒精棉片,15,26,390,2020-02-02 19:01:43
700010202002022942,700010,儿童口罩,20,15,300,2020-02-02 19:29:42
700015202002023213,700015,驱蚊贴,25,9,225,2020-02-02 19:32:13
700015202002024505,700015,驱蚊贴,25,27,675,2020-02-02 19:45:05
700012202002024851,700012,隔汗巾,8,24,192,2020-02-02 19:48:51
700010202002025952,700010,儿童口罩,20,39,780,2020-02-02 20:59:52
700014202002024310,700014,消毒液,28,33,924,2020-02-02 21:43:10
700014202002020157,700014,消毒液,28,47,1316,2020-02-02 23:01:57
700015202002022908,700015,驱蚊贴,25,19,475,2020-02-02 23:29:08
700014202002024529,700014,消毒液,28,46,1288,2020-02-02 23:45:29
700014202002031231,700014,消毒液,28,50,1400,2020-02-03 00:12:31
700015202002030211,700015,驱蚊贴,25,12,300,2020-02-03 01:02:11
700014202002033138,700014,消毒液,28,35,980,2020-02-03 03:31:38
700011202002033325,700011,袜子,5,17,85,2020-02-03 04:33:25
700015202002033957,700015,驱蚊贴,25,9,225,2020-02-03 05:39:57
700013202002033632,700013,酒精棉片,15,38,570,2020-02-03 06:36:32
700012202002033342,700012,隔汗巾,8,25,200,2020-02-03 07:33:42
700010202002033436,700010,儿童口罩,20,18,360,2020-02-03 07:34:36
700011202002035432,700011,袜子,5,27,135,2020-02-03 07:54:32
700014202002032510,700014,消毒液,28,38,1064,2020-02-03 08:25:10
700010202002033907,700010,儿童口罩,20,29,580,2020-02-03 08:39:07
700010202002033952,700010,儿童口罩,20,20,400,2020-02-03 08:39:52
700010202002035508,700010,儿童口罩,20,15,300,2020-02-03 08:55:08
700010202002030845,700010,儿童口罩,20,24,480,2020-02-03 09:08:45
700010202002031445,700010,儿童口罩,20,20,400,2020-02-03 10:14:45
700010202002030515,700010,儿童口罩,20,35,700,2020-02-03 11:05:15
700010202002031337,700010,儿童口罩,20,20,400,2020-02-03 11:13:37
700010202002031919,700010,儿童口罩,20,15,300,2020-02-03 11:19:19
700015202002033752,700015,驱蚊贴,25,5,125,2020-02-03 11:37:52
700012202002030807,700012,隔汗巾,8,27,216,2020-02-03 12:08:07
700012202002031828,700012,隔汗巾,8,20,160,2020-02-03 12:18:28
700010202002035648,700010,儿童口罩,20,19,380,2020-02-03 12:56:48
700010202002031628,700010,儿童口罩,20,15,300,2020-02-03 13:16:28
700010202002035706,700010,儿童口罩,20,18,360,2020-02-03 13:57:06
700010202002031558,700010,儿童口罩,20,15,300,2020-02-03 14:15:58
700014202002032012,700014,消毒液,28,35,980,2020-02-03 14:20:12
700010202002032135,700010,儿童口罩,20,29,580,2020-02-03 14:21:35
700012202002032205,700012,隔汗巾,8,24,192,2020-02-03 14:22:05
700010202002033945,700010,儿童口罩,20,19,380,2020-02-03 14:39:45
700010202002034621,700010,儿童口罩,20,19,380,2020-02-03 14:46:21
700012202002035609,700012,隔汗巾,8,14,112,2020-02-03 14:56:09
700010202002035800,700010,儿童口罩,20,18,360,2020-02-03 14:58:00
700010202002030251,700010,儿童口罩,20,20,400,2020-02-03 15:02:51
700010202002030251,700010,儿童口罩,20,23,460,2020-02-03 15:02:51
700010202002031122,700010,儿童口罩,20,18,360,2020-02-03 15:11:22
700010202002031122,700010,儿童口罩,20,25,500,2020-02-03 15:11:22
700012202002031951,700012,隔汗巾,8,30,240,2020-02-03 15:19:51
700010202002032944,700010,儿童口罩,20,19,380,2020-02-03 15:29:44
700010202002032944,700010,儿童口罩,20,12,240,2020-02-03 15:29:44
700010202002034851,700010,儿童口罩,20,10,200,2020-02-03 15:48:51
700015202002035311,700015,驱蚊贴,25,16,400,2020-02-03 15:53:11
700010202002032557,700010,儿童口罩,20,18,360,2020-02-03 16:25:57
700010202002034201,700010,儿童口罩,20,45,900,2020-02-03 16:42:01
700010202002034201,700010,儿童口罩,20,10,200,2020-02-03 16:42:01
700012202002034737,700012,隔汗巾,8,26,208,2020-02-03 16:47:37
700010202002035610,700010,儿童口罩,20,13,260,2020-02-03 16:56:10
700010202002035809,700010,儿童口罩,20,13,260,2020-02-03 16:58:09
700010202002035809,700010,儿童口罩,20,20,400,2020-02-03 16:58:09
700010202002030411,700010,儿童口罩,20,15,300,2020-02-03 17:04:11
700010202002030618,700010,儿童口罩,20,15,300,2020-02-03 17:06:18
700010202002030618,700010,儿童口罩,20,30,600,2020-02-03 17:06:18
700010202002031151,700010,儿童口罩,20,15,300,2020-02-03 17:11:51
700010202002031350,700010,儿童口罩,20,35,700,2020-02-03 17:13:50
700010202002031350,700010,儿童口罩,20,23,460,2020-02-03 17:13:50
700010202002032456,700010,儿童口罩,20,13,260,2020-02-03 17:24:56
700010202002033808,700010,儿童口罩,20,15,300,2020-02-03 17:38:08
700010202002033808,700010,儿童口罩,20,30,600,2020-02-03 17:38:08
700010202002031605,700010,儿童口罩,20,43,860,2020-02-03 18:16:05
700010202002031933,700010,儿童口罩,20,23,460,2020-02-03 18:19:33
700010202002031940,700010,儿童口罩,20,15,300,2020-02-03 18:19:40
700011202002032216,700011,袜子,5,25,125,2020-02-03 18:22:16
700010202002032425,700010,儿童口罩,20,36,720,2020-02-03 18:24:25
700010202002034021,700010,儿童口罩,20,18,360,2020-02-03 18:40:21
700010202002034021,700010,儿童口罩,20,10,200,2020-02-03 18:40:21
700014202002034234,700014,消毒液,28,21,588,2020-02-03 18:42:34
700015202002034748,700015,驱蚊贴,25,7,175,2020-02-03 18:47:48
700010202002033401,700010,儿童口罩,20,19,380,2020-02-03 19:34:01
700010202002033829,700010,儿童口罩,20,15,300,2020-02-03 19:38:29
700010202002033829,700010,儿童口罩,20,15,300,2020-02-03 19:38:29
700010202002035840,700010,儿童口罩,20,22,440,2020-02-03 19:58:40
700010202002031019,700010,儿童口罩,20,25,500,2020-02-03 20:10:19
700010202002031019,700010,儿童口罩,20,5,100,2020-02-03 20:10:19
700010202002031102,700010,儿童口罩,20,15,300,2020-02-03 20:11:02
700010202002031145,700010,儿童口罩,20,12,240,2020-02-03 20:11:45
700010202002031145,700010,儿童口罩,20,20,400,2020-02-03 20:11:45
700010202002032028,700010,儿童口罩,20,23,460,2020-02-03 20:20:28
700010202002032028,700010,儿童口罩,20,24,480,2020-02-03 20:20:28
700015202002033023,700015,驱蚊贴,25,10,250,2020-02-03 20:30:23
700010202002034512,700010,儿童口罩,20,18,360,2020-02-03 20:45:12
700010202002034512,700010,儿童口罩,20,10,200,2020-02-03 20:45:12
700012202002035400,700012,隔汗巾,8,20,160,2020-02-03 20:54:00
700010202002035811,700010,儿童口罩,20,25,500,2020-02-03 20:58:11
700010202002031313,700010,儿童口罩,20,35,700,2020-02-03 21:13:13
700010202002031313,700010,儿童口罩,20,14,280,2020-02-03 21:13:13
700010202002031544,700010,儿童口罩,20,20,400,2020-02-03 21:15:44
700010202002031641,700010,儿童口罩,20,16,320,2020-02-03 21:16:41
700010202002031641,700010,儿童口罩,20,15,300,2020-02-03 21:16:41
700010202002032403,700010,儿童口罩,20,10,200,2020-02-03 21:24:03
700015202002033308,700015,驱蚊贴,25,28,700,2020-02-03 21:33:08
700015202002033927,700015,驱蚊贴,25,22,550,2020-02-03 21:39:27
700010202002035202,700010,儿童口罩,20,27,540,2020-02-03 21:52:02
700010202002035202,700010,儿童口罩,20,19,380,2020-02-03 21:52:02
700010202002035325,700010,儿童口罩,20,30,600,2020-02-03 21:53:25
700010202002035325,700010,儿童口罩,20,12,240,2020-02-03 21:53:25
700010202002035409,700010,儿童口罩,20,15,300,2020-02-03 21:54:09
700010202002035903,700010,儿童口罩,20,25,500,2020-02-03 21:59:03
700015202002030534,700015,驱蚊贴,25,29,725,2020-02-03 22:05:34
700010202002030555,700010,儿童口罩,20,25,500,2020-02-03 22:05:55
700010202002030555,700010,儿童口罩,20,25,500,2020-02-03 22:05:55
700010202002030933,700010,儿童口罩,20,10,200,2020-02-03 22:09:33
700010202002030933,700010,儿童口罩,20,12,240,2020-02-03 22:09:33
700010202002031524,700010,儿童口罩,20,15,300,2020-02-03 22:15:24
700010202002031524,700010,儿童口罩,20,26,520,2020-02-03 22:15:24
700011202002031832,700011,袜子,5,20,100,2020-02-03 22:18:32
700010202002031949,700010,儿童口罩,20,20,400,2020-02-03 22:19:49
700010202002032625,700010,儿童口罩,20,17,340,2020-02-03 22:26:25
700010202002032800,700010,儿童口罩,20,15,300,2020-02-03 22:28:00
700010202002032800,700010,儿童口罩,20,25,500,2020-02-03 22:28:00
700010202002032851,700010,儿童口罩,20,16,320,2020-02-03 22:28:51
700010202002030058,700010,儿童口罩,20,20,400,2020-02-03 23:00:58
700010202002030058,700010,儿童口罩,20,12,240,2020-02-03 23:00:58
700010202002030254,700010,儿童口罩,20,20,400,2020-02-03 23:02:54
700010202002030254,700010,儿童口罩,20,25,500,2020-02-03 23:02:54
700010202002030349,700010,儿童口罩,20,25,500,2020-02-03 23:03:49
700010202002030351,700010,儿童口罩,20,14,280,2020-02-03 23:03:51
700010202002030351,700010,儿童口罩,20,15,300,2020-02-03 23:03:51
700010202002031006,700010,儿童口罩,20,25,500,2020-02-03 23:10:06
700010202002031006,700010,儿童口罩,20,20,400,2020-02-03 23:10:06
700014202002032150,700014,消毒液,28,46,1288,2020-02-03 23:21:50
700014202002033600,700014,消毒液,28,44,1232,2020-02-03 23:36:00
700010202002033732,700010,儿童口罩,20,18,360,2020-02-03 23:37:32
700010202002033732,700010,儿童口罩,20,15,300,2020-02-03 23:37:32
700010202002034455,700010,儿童口罩,20,15,300,2020-02-03 23:44:55
700010202002034616,700010,儿童口罩,20,22,440,2020-02-03 23:46:16
700010202002034616,700010,儿童口罩,20,25,500,2020-02-03 23:46:16
700014202002044110,700014,消毒液,28,26,728,2020-02-04 01:41:10
700014202002044717,700014,消毒液,28,31,868,2020-02-04 01:47:17
700013202002045253,700013,酒精棉片,15,34,510,2020-02-04 01:52:53
700012202002044048,700012,隔汗巾,8,12,96,2020-02-04 02:40:48
700015202002045436,700015,驱蚊贴,25,29,725,2020-02-04 02:54:36
700011202002042817,700011,袜子,5,10,50,2020-02-04 03:28:17
700012202002044545,700012,隔汗巾,8,11,88,2020-02-04 03:45:45
700013202002045653,700013,酒精棉片,15,40,600,2020-02-04 03:56:53
700015202002043354,700015,驱蚊贴,25,30,750,2020-02-04 04:33:54
700010202002042500,700010,儿童口罩,20,19,380,2020-02-04 07:25:00
700010202002042500,700010,儿童口罩,20,25,500,2020-02-04 07:25:00
700015202002042727,700015,驱蚊贴,25,19,475,2020-02-04 07:27:27
700010202002043453,700010,儿童口罩,20,15,300,2020-02-04 07:34:53
700010202002043538,700010,儿童口罩,20,15,300,2020-02-04 07:35:38
700010202002044356,700010,儿童口罩,20,35,700,2020-02-04 07:43:56
700010202002045443,700010,儿童口罩,20,15,300,2020-02-04 07:54:43
700010202002045443,700010,儿童口罩,20,18,360,2020-02-04 07:54:43
700010202002045613,700010,儿童口罩,20,20,400,2020-02-04 07:56:13
700010202002045929,700010,儿童口罩,20,15,300,2020-02-04 07:59:29
700010202002045929,700010,儿童口罩,20,15,300,2020-02-04 07:59:29
700010202002040101,700010,儿童口罩,20,25,500,2020-02-04 08:01:01
700010202002040815,700010,儿童口罩,20,25,500,2020-02-04 08:08:15
700010202002042319,700010,儿童口罩,20,20,400,2020-02-04 08:23:19
700010202002044633,700010,儿童口罩,20,30,600,2020-02-04 08:46:33
700010202002044633,700010,儿童口罩,20,50,1000,2020-02-04 08:46:33
700014202002045450,700014,消毒液,28,37,1036,2020-02-04 08:54:50
700010202002040523,700010,儿童口罩,20,23,460,2020-02-04 09:05:23
700010202002040523,700010,儿童口罩,20,15,300,2020-02-04 09:05:23
700010202002041549,700010,儿童口罩,20,15,300,2020-02-04 09:15:49
700012202002042635,700012,隔汗巾,8,15,120,2020-02-04 09:26:35
700010202002042745,700010,儿童口罩,20,35,700,2020-02-04 09:27:45
700010202002042745,700010,儿童口罩,20,15,300,2020-02-04 09:27:45
700010202002042928,700010,儿童口罩,20,10,200,2020-02-04 09:29:28
700010202002042928,700010,儿童口罩,20,17,340,2020-02-04 09:29:28
700010202002043125,700010,儿童口罩,20,15,300,2020-02-04 09:31:25
700010202002043125,700010,儿童口罩,20,17,340,2020-02-04 09:31:25
700010202002044738,700010,儿童口罩,20,30,600,2020-02-04 09:47:38
700010202002044738,700010,儿童口罩,20,15,300,2020-02-04 09:47:38
700010202002044835,700010,儿童口罩,20,23,460,2020-02-04 09:48:35
700010202002041119,700010,儿童口罩,20,25,500,2020-02-04 10:11:19
700010202002041119,700010,儿童口罩,20,30,600,2020-02-04 10:11:19
700010202002041351,700010,儿童口罩,20,15,300,2020-02-04 10:13:51
700010202002041351,700010,儿童口罩,20,15,300,2020-02-04 10:13:51
700010202002042423,700010,儿童口罩,20,30,600,2020-02-04 10:24:23
700010202002042423,700010,儿童口罩,20,18,360,2020-02-04 10:24:23
700010202002043133,700010,儿童口罩,20,15,300,2020-02-04 10:31:33
700010202002043133,700010,儿童口罩,20,25,500,2020-02-04 10:31:33
700010202002043133,700010,儿童口罩,20,25,500,2020-02-04 10:31:33
700010202002043316,700010,儿童口罩,20,12,240,2020-02-04 10:33:16
700010202002043316,700010,儿童口罩,20,19,380,2020-02-04 10:33:16
700010202002044313,700010,儿童口罩,20,15,300,2020-02-04 10:43:13
700010202002045626,700010,儿童口罩,20,12,240,2020-02-04 10:56:26
700010202002040642,700010,儿童口罩,20,25,500,2020-02-04 11:06:42
700010202002041344,700010,儿童口罩,20,25,500,2020-02-04 11:13:44
700015202002041804,700015,驱蚊贴,25,23,575,2020-02-04 11:18:04
700010202002042208,700010,儿童口罩,20,25,500,2020-02-04 11:22:08
700010202002042208,700010,儿童口罩,20,10,200,2020-02-04 11:22:08
700010202002045631,700010,儿童口罩,20,5,100,2020-02-04 11:56:31
700010202002045631,700010,儿童口罩,20,32,640,2020-02-04 11:56:31
700010202002045735,700010,儿童口罩,20,15,300,2020-02-04 11:57:35
700010202002045735,700010,儿童口罩,20,15,300,2020-02-04 11:57:35
700010202002041129,700010,儿童口罩,20,18,360,2020-02-04 12:11:29
