订单号,商品ID,商品名,单价,数量,总价,下单时间
700014201909203348,700014,消毒液,28,16,448,2019-09-20 10:33:48
700014201909204039,700014,消毒液,28,23,644,2019-09-20 10:40:39
700010201909202851,700010,儿童口罩,20,34,680,2019-09-20 11:28:51
700010201909204424,700010,儿童口罩,20,30,600,2019-09-20 11:44:24
700011201909200339,700011,袜子,5,18,90,2019-09-20 12:03:39
700014201909203410,700014,消毒液,28,14,392,2019-09-20 13:34:10
700010201909203451,700010,儿童口罩,20,34,680,2019-09-20 13:34:51
700012201909202458,700012,隔汗巾,8,20,160,2019-09-20 14:24:58
700010201909203017,700010,儿童口罩,20,48,960,2019-09-20 14:30:17
700010201909204046,700010,儿童口罩,20,23,460,2019-09-20 14:40:46
700010201909203745,700010,儿童口罩,20,20,400,2019-09-20 15:37:45
700010201909204003,700010,儿童口罩,20,20,400,2019-09-20 16:40:03
700014201909204103,700014,消毒液,28,20,560,2019-09-20 16:41:03
700015201909205205,700015,驱蚊贴,25,5,125,2019-09-20 16:52:05
700012201909205540,700012,隔汗巾,8,13,104,2019-09-20 16:55:40
700014201909200428,700014,消毒液,28,5,140,2019-09-20 17:04:28
700014201909205420,700014,消毒液,28,18,504,2019-09-20 17:54:20
700014201909201619,700014,消毒液,28,15,420,2019-09-20 20:16:19
700010201909202841,700010,儿童口罩,20,22,440,2019-09-20 20:28:41
700014201909205710,700014,消毒液,28,11,308,2019-09-20 20:57:10
700010201909204956,700010,儿童口罩,20,23,460,2019-09-20 21:49:56
700010201909204153,700010,儿童口罩,20,23,460,2019-09-20 22:41:53
700010201909205005,700010,儿童口罩,20,10,200,2019-09-20 22:50:05
700014201909200427,700014,消毒液,28,20,560,2019-09-20 23:04:27
700014201909200806,700014,消毒液,28,15,420,2019-09-20 23:08:06
700014201909202658,700014,消毒液,28,25,700,2019-09-20 23:26:58
700014201909203449,700014,消毒液,28,25,700,2019-09-20 23:34:49
700010201909204636,700010,儿童口罩,20,12,240,2019-09-20 23:46:36
700011201909210951,700011,袜子,5,7,35,2019-09-21 00:09:51
700014201909212403,700014,消毒液,28,21,588,2019-09-21 01:24:03
700015201909212624,700015,驱蚊贴,25,6,150,2019-09-21 01:26:24
700012201909215507,700012,隔汗巾,8,8,64,2019-09-21 01:55:07
700012201909212425,700012,隔汗巾,8,16,128,2019-09-21 02:24:25
700014201909211510,700014,消毒液,28,12,336,2019-09-21 03:15:10
700015201909213146,700015,驱蚊贴,25,19,475,2019-09-21 03:31:46
700014201909212726,700014,消毒液,28,17,476,2019-09-21 06:27:26
700014201909214920,700014,消毒液,28,24,672,2019-09-21 06:49:20
700014201909214038,700014,消毒液,28,25,700,2019-09-21 07:40:38
700014201909211203,700014,消毒液,28,19,532,2019-09-21 08:12:03
700011201909212557,700011,袜子,5,17,85,2019-09-21 09:25:57
700010201909213736,700010,儿童口罩,20,30,600,2019-09-21 09:37:36
700014201909214949,700014,消毒液,28,14,392,2019-09-21 09:49:49
700014201909212749,700014,消毒液,28,24,672,2019-09-21 10:27:49
700014201909213730,700014,消毒液,28,20,560,2019-09-21 10:37:30
700014201909214255,700014,消毒液,28,17,476,2019-09-21 11:42:55
700010201909212830,700010,儿童口罩,20,15,300,2019-09-21 12:28:30
700015201909210304,700015,驱蚊贴,25,21,525,2019-09-21 13:03:04
700010201909212208,700010,儿童口罩,20,49,980,2019-09-21 13:22:08
700012201909213019,700012,隔汗巾,8,5,40,2019-09-21 13:30:19
700012201909213844,700012,隔汗巾,8,1,8,2019-09-21 14:38:44
700014201909210006,700014,消毒液,28,24,672,2019-09-21 15:00:06
700010201909212733,700010,儿童口罩,20,23,460,2019-09-21 15:27:33
700015201909213956,700015,驱蚊贴,25,10,250,2019-09-21 16:39:56
700012201909211611,700012,隔汗巾,8,16,128,2019-09-21 17:16:11
700010201909212351,700010,儿童口罩,20,18,360,2019-09-21 17:23:51
700010201909213548,700010,儿童口罩,20,18,360,2019-09-21 17:35:48
700014201909211331,700014,消毒液,28,15,420,2019-09-21 18:13:31
700010201909212756,700010,儿童口罩,20,18,360,2019-09-21 18:27:56
700014201909212745,700014,消毒液,28,8,224,2019-09-21 22:27:45
700014201909215354,700014,消毒液,28,11,308,2019-09-21 22:53:54
700014201909215541,700014,消毒液,28,9,252,2019-09-21 22:55:41
700012201909213552,700012,隔汗巾,8,3,24,2019-09-21 23:35:52
700010201909213830,700010,儿童口罩,20,25,500,2019-09-21 23:38:30
700011201909215425,700011,袜子,5,9,45,2019-09-21 23:54:25
700014201909221013,700014,消毒液,28,7,196,2019-09-22 00:10:13
700012201909225938,700012,隔汗巾,8,3,24,2019-09-22 00:59:38
700012201909221947,700012,隔汗巾,8,1,8,2019-09-22 01:19:47
700015201909220008,700015,驱蚊贴,25,15,375,2019-09-22 03:00:08
700010201909222608,700010,儿童口罩,20,46,920,2019-09-22 07:26:08
700014201909224936,700014,消毒液,28,12,336,2019-09-22 07:49:36
700010201909223139,700010,儿童口罩,20,15,300,2019-09-22 08:31:39
700012201909223401,700012,隔汗巾,8,20,160,2019-09-22 08:34:01
700014201909224936,700014,消毒液,28,6,168,2019-09-22 08:49:36
700010201909220620,700010,儿童口罩,20,30,600,2019-09-22 09:06:20
700010201909221316,700010,儿童口罩,20,17,340,2019-09-22 09:13:16
700014201909223618,700014,消毒液,28,15,420,2019-09-22 09:36:18
700014201909220508,700014,消毒液,28,14,392,2019-09-22 11:05:08
700010201909221354,700010,儿童口罩,20,15,300,2019-09-22 11:13:54
700014201909221856,700014,消毒液,28,16,448,2019-09-22 11:18:56
700014201909223506,700014,消毒液,28,13,364,2019-09-22 11:35:06
700012201909224250,700012,隔汗巾,8,19,152,2019-09-22 11:42:50
700014201909223823,700014,消毒液,28,15,420,2019-09-22 12:38:23
700014201909222417,700014,消毒液,28,17,476,2019-09-22 13:24:17
700012201909225551,700012,隔汗巾,8,1,8,2019-09-22 13:55:51
700010201909220442,700010,儿童口罩,20,19,380,2019-09-22 14:04:42
700011201909225045,700011,袜子,5,14,70,2019-09-22 14:50:45
700012201909225244,700012,隔汗巾,8,20,160,2019-09-22 14:52:44
700012201909220247,700012,隔汗巾,8,10,80,2019-09-22 15:02:47
700012201909220038,700012,隔汗巾,8,9,72,2019-09-22 16:00:38
700010201909221847,700010,儿童口罩,20,20,400,2019-09-22 16:18:47
700012201909225310,700012,隔汗巾,8,14,112,2019-09-22 17:53:10
700011201909221217,700011,袜子,5,10,50,2019-09-22 18:12:17
700014201909221509,700014,消毒液,28,24,672,2019-09-22 18:15:09
700010201909221219,700010,儿童口罩,20,16,320,2019-09-22 20:12:19
700010201909221743,700010,儿童口罩,20,16,320,2019-09-22 20:17:43
700010201909222210,700010,儿童口罩,20,20,400,2019-09-22 20:22:10
700013201909223614,700013,酒精棉片,15,31,465,2019-09-22 20:36:14
700014201909220626,700014,消毒液,28,7,196,2019-09-22 21:06:26
700010201909220810,700010,儿童口罩,20,12,240,2019-09-22 21:08:10
700010201909221718,700010,儿童口罩,20,16,320,2019-09-22 21:17:18
700014201909223340,700014,消毒液,28,16,448,2019-09-22 21:33:40
700013201909225642,700013,酒精棉片,15,29,435,2019-09-22 22:56:42
700013201909225642,700013,酒精棉片,15,29,435,2019-09-22 22:56:42
700014201909223522,700014,消毒液,28,16,448,2019-09-22 23:35:22
700014201909223733,700014,消毒液,28,7,196,2019-09-22 23:37:33
700014201909232040,700014,消毒液,28,19,532,2019-09-23 01:20:40
700012201909234520,700012,隔汗巾,8,15,120,2019-09-23 01:45:20
700014201909230233,700014,消毒液,28,13,364,2019-09-23 02:02:33
700014201909235010,700014,消毒液,28,19,532,2019-09-23 02:50:10
700012201909232402,700012,隔汗巾,8,13,104,2019-09-23 03:24:02
700011201909235829,700011,袜子,5,20,100,2019-09-23 03:58:29
700013201909234347,700013,酒精棉片,15,41,615,2019-09-23 05:43:47
700013201909234347,700013,酒精棉片,15,41,615,2019-09-23 05:43:47
700012201909234625,700012,隔汗巾,8,11,88,2019-09-23 06:46:25
700014201909234840,700014,消毒液,28,8,224,2019-09-23 07:48:40
700010201909233116,700010,儿童口罩,20,15,300,2019-09-23 09:31:16
700012201909231016,700012,隔汗巾,8,7,56,2019-09-23 10:10:16
700012201909231747,700012,隔汗巾,8,9,72,2019-09-23 10:17:47
700010201909232008,700010,儿童口罩,20,15,300,2019-09-23 10:20:08
700010201909233526,700010,儿童口罩,20,19,380,2019-09-23 11:35:26
700012201909231302,700012,隔汗巾,8,10,80,2019-09-23 12:13:02
700012201909231019,700012,隔汗巾,8,17,136,2019-09-23 13:10:19
700010201909234435,700010,儿童口罩,20,25,500,2019-09-23 14:44:35
700012201909231818,700012,隔汗巾,8,5,40,2019-09-23 15:18:18
700015201909234037,700015,驱蚊贴,25,18,450,2019-09-23 15:40:37
700011201909234536,700011,袜子,5,3,15,2019-09-23 16:45:36
700012201909235024,700012,隔汗巾,8,1,8,2019-09-23 16:50:24
700014201909230705,700014,消毒液,28,9,252,2019-09-23 17:07:05
700010201909231456,700010,儿童口罩,20,18,360,2019-09-23 17:14:56
700010201909233319,700010,儿童口罩,20,23,460,2019-09-23 17:33:19
700010201909232216,700010,儿童口罩,20,5,100,2019-09-23 18:22:16
700010201909232449,700010,儿童口罩,20,15,300,2019-09-23 18:24:49
700014201909233224,700014,消毒液,28,10,280,2019-09-23 18:32:24
700010201909234240,700010,儿童口罩,20,5,100,2019-09-23 18:42:40
700010201909233358,700010,儿童口罩,20,12,240,2019-09-23 19:33:58
700014201909231657,700014,消毒液,28,22,616,2019-09-23 20:16:57
700015201909231903,700015,驱蚊贴,25,17,425,2019-09-23 20:19:03
700010201909233922,700010,儿童口罩,20,15,300,2019-09-23 20:39:22
700014201909234458,700014,消毒液,28,21,588,2019-09-23 20:44:58
700014201909235119,700014,消毒液,28,5,140,2019-09-23 20:51:19
700010201909232108,700010,儿童口罩,20,12,240,2019-09-23 21:21:08
700010201909232248,700010,儿童口罩,20,23,460,2019-09-23 21:22:48
700010201909233814,700010,儿童口罩,20,23,460,2019-09-23 21:38:14
700010201909234230,700010,儿童口罩,20,12,240,2019-09-23 21:42:30
700010201909234704,700010,儿童口罩,20,15,300,2019-09-23 21:47:04
700011201909235442,700011,袜子,5,5,25,2019-09-23 21:54:42
700010201909234558,700010,儿童口罩,20,23,460,2019-09-23 23:45:58
700012201909240246,700012,隔汗巾,8,4,32,2019-09-24 00:02:46
700012201909245052,700012,隔汗巾,8,3,24,2019-09-24 00:50:52
700014201909245453,700014,消毒液,28,8,224,2019-09-24 01:54:53
700012201909242809,700012,隔汗巾,8,9,72,2019-09-24 02:28:09
700015201909242018,700015,驱蚊贴,25,19,475,2019-09-24 03:20:18
700014201909242505,700014,消毒液,28,9,252,2019-09-24 04:25:05
700014201909243103,700014,消毒液,28,11,308,2019-09-24 04:31:03
700014201909243035,700014,消毒液,28,17,476,2019-09-24 05:30:35
700013201909245148,700013,酒精棉片,15,48,720,2019-09-24 05:51:48
700010201909240722,700010,儿童口罩,20,10,200,2019-09-24 06:07:22
700014201909245502,700014,消毒液,28,21,588,2019-09-24 06:55:02
700010201909241748,700010,儿童口罩,20,20,400,2019-09-24 07:17:48
700010201909241519,700010,儿童口罩,20,23,460,2019-09-24 08:15:19
700012201909245216,700012,隔汗巾,8,7,56,2019-09-24 08:52:16
700014201909240936,700014,消毒液,28,11,308,2019-09-24 09:09:36
700010201909241649,700010,儿童口罩,20,20,400,2019-09-24 09:16:49
700010201909242206,700010,儿童口罩,20,50,1000,2019-09-24 09:22:06
700015201909240123,700015,驱蚊贴,25,5,125,2019-09-24 10:01:23
700015201909244114,700015,驱蚊贴,25,18,450,2019-09-24 10:41:14
700014201909244644,700014,消毒液,28,7,196,2019-09-24 10:46:44
700012201909240747,700012,隔汗巾,8,20,160,2019-09-24 12:07:47
700010201909241728,700010,儿童口罩,20,5,100,2019-09-24 12:17:28
700012201909242005,700012,隔汗巾,8,18,144,2019-09-24 12:20:05
700015201909242902,700015,驱蚊贴,25,28,700,2019-09-24 12:29:02
700010201909241428,700010,儿童口罩,20,15,300,2019-09-24 13:14:28
700010201909241501,700010,儿童口罩,20,15,300,2019-09-24 13:15:01
700014201909245727,700014,消毒液,28,6,168,2019-09-24 15:57:27
700014201909240939,700014,消毒液,28,20,560,2019-09-24 16:09:39
700014201909245151,700014,消毒液,28,16,448,2019-09-24 16:51:51
700010201909240908,700010,儿童口罩,20,15,300,2019-09-24 17:09:08
700010201909241728,700010,儿童口罩,20,5,100,2019-09-24 17:17:28
700010201909242124,700010,儿童口罩,20,15,300,2019-09-24 17:21:24
700010201909241105,700010,儿童口罩,20,16,320,2019-09-24 18:11:05
700014201909240655,700014,消毒液,28,18,504,2019-09-24 19:06:55
700012201909243414,700012,隔汗巾,8,7,56,2019-09-24 19:34:14
700010201909240359,700010,儿童口罩,20,15,300,2019-09-24 20:03:59
700014201909242005,700014,消毒液,28,14,392,2019-09-24 20:20:05
700014201909240452,700014,消毒液,28,11,308,2019-09-24 21:04:52
700010201909240506,700010,儿童口罩,20,15,300,2019-09-24 21:05:06
700010201909241225,700010,儿童口罩,20,16,320,2019-09-24 21:12:25
700012201909242001,700012,隔汗巾,8,2,16,2019-09-24 21:20:01
700014201909242205,700014,消毒液,28,8,224,2019-09-24 21:22:05
700010201909241454,700010,儿童口罩,20,16,320,2019-09-24 22:14:54
700014201909245343,700014,消毒液,28,10,280,2019-09-24 22:53:43
700012201909241059,700012,隔汗巾,8,9,72,2019-09-24 23:10:59
700014201909245914,700014,消毒液,28,21,588,2019-09-24 23:59:14
700015201909253207,700015,驱蚊贴,25,8,200,2019-09-25 00:32:07
700014201909254139,700014,消毒液,28,13,364,2019-09-25 00:41:39
700012201909255053,700012,隔汗巾,8,14,112,2019-09-25 00:50:53
700014201909252320,700014,消毒液,28,24,672,2019-09-25 01:23:20
700014201909253156,700014,消毒液,28,20,560,2019-09-25 02:31:56
700014201909252635,700014,消毒液,28,21,588,2019-09-25 04:26:35
700012201909254824,700012,隔汗巾,8,7,56,2019-09-25 04:48:24
700014201909252631,700014,消毒液,28,7,196,2019-09-25 05:26:31
700012201909253254,700012,隔汗巾,8,7,56,2019-09-25 05:32:54
700012201909254106,700012,隔汗巾,8,3,24,2019-09-25 06:41:06
700012201909254634,700012,隔汗巾,8,4,32,2019-09-25 06:46:34
700014201909255507,700014,消毒液,28,5,140,2019-09-25 06:55:07
700014201909250559,700014,消毒液,28,10,280,2019-09-25 07:05:59
700010201909254534,700010,儿童口罩,20,39,780,2019-09-25 07:45:34
700014201909254917,700014,消毒液,28,24,672,2019-09-25 07:49:17
700014201909254957,700014,消毒液,28,18,504,2019-09-25 08:49:57
700010201909255935,700010,儿童口罩,20,50,1000,2019-09-25 08:59:35
700014201909252602,700014,消毒液,28,9,252,2019-09-25 09:26:02
700010201909250459,700010,儿童口罩,20,18,360,2019-09-25 11:04:59
700010201909251110,700010,儿童口罩,20,30,600,2019-09-25 11:11:10
700010201909253049,700010,儿童口罩,20,6,120,2019-09-25 11:30:49
700012201909250224,700012,隔汗巾,8,10,80,2019-09-25 12:02:24
700014201909252224,700014,消毒液,28,13,364,2019-09-25 12:22:24
700012201909255400,700012,隔汗巾,8,19,152,2019-09-25 12:54:00
700014201909253344,700014,消毒液,28,25,700,2019-09-25 13:33:44
700012201909251125,700012,隔汗巾,8,18,144,2019-09-25 14:11:25
700011201909253221,700011,袜子,5,15,75,2019-09-25 14:32:21
700012201909253838,700012,隔汗巾,8,17,136,2019-09-25 14:38:38
700012201909254047,700012,隔汗巾,8,17,136,2019-09-25 14:40:47
700010201909255450,700010,儿童口罩,20,23,460,2019-09-25 14:54:50
700010201909252930,700010,儿童口罩,20,15,300,2019-09-25 16:29:30
700010201909253018,700010,儿童口罩,20,23,460,2019-09-25 16:30:18
700011201909253908,700011,袜子,5,2,10,2019-09-25 16:39:08
700012201909254145,700012,隔汗巾,8,7,56,2019-09-25 16:41:45
700014201909254454,700014,消毒液,28,19,532,2019-09-25 16:44:54
700014201909255203,700014,消毒液,28,6,168,2019-09-25 16:52:03
700010201909251050,700010,儿童口罩,20,23,460,2019-09-25 17:10:50
700010201909253224,700010,儿童口罩,20,15,300,2019-09-25 18:32:24
700014201909252236,700014,消毒液,28,20,560,2019-09-25 19:22:36
700014201909251410,700014,消毒液,28,8,224,2019-09-25 20:14:10
700010201909255304,700010,儿童口罩,20,12,240,2019-09-25 21:53:04
700010201909251512,700010,儿童口罩,20,10,200,2019-09-25 22:15:12
700010201909250820,700010,儿童口罩,20,20,400,2019-09-25 23:08:20
700012201909260641,700012,隔汗巾,8,16,128,2019-09-26 03:06:41
700012201909264543,700012,隔汗巾,8,3,24,2019-09-26 06:45:43
700015201909264745,700015,驱蚊贴,25,15,375,2019-09-26 07:47:45
700011201909265202,700011,袜子,5,10,50,2019-09-26 07:52:02
700012201909260358,700012,隔汗巾,8,10,80,2019-09-26 08:03:58
700010201909261705,700010,儿童口罩,20,20,400,2019-09-26 09:17:05
700012201909262153,700012,隔汗巾,8,13,104,2019-09-26 09:21:53
700010201909264947,700010,儿童口罩,20,15,300,2019-09-26 09:49:47
700010201909260809,700010,儿童口罩,20,5,100,2019-09-26 10:08:09
700012201909264033,700012,隔汗巾,8,19,152,2019-09-26 10:40:33
700010201909260600,700010,儿童口罩,20,12,240,2019-09-26 11:06:00
700011201909261003,700011,袜子,5,3,15,2019-09-26 11:10:03
700010201909260203,700010,儿童口罩,20,15,300,2019-09-26 13:02:03
700010201909260308,700010,儿童口罩,20,25,500,2019-09-26 13:03:08
700010201909260329,700010,儿童口罩,20,5,100,2019-09-26 13:03:29
700012201909264925,700012,隔汗巾,8,5,40,2019-09-26 13:49:25
700015201909261714,700015,驱蚊贴,25,30,750,2019-09-26 14:17:14
700014201909261438,700014,消毒液,28,24,672,2019-09-26 15:14:38
700012201909263856,700012,隔汗巾,8,2,16,2019-09-26 15:38:56
700014201909263357,700014,消毒液,28,22,616,2019-09-26 16:33:57
700010201909265116,700010,儿童口罩,20,15,300,2019-09-26 16:51:16
700010201909265949,700010,儿童口罩,20,16,320,2019-09-26 16:59:49
700010201909260945,700010,儿童口罩,20,15,300,2019-09-26 17:09:45
700012201909264704,700012,隔汗巾,8,16,128,2019-09-26 17:47:04
700014201909260015,700014,消毒液,28,11,308,2019-09-26 18:00:15
700010201909261340,700010,儿童口罩,20,16,320,2019-09-26 18:13:40
700012201909261941,700012,隔汗巾,8,10,80,2019-09-26 18:19:41
700011201909265555,700011,袜子,5,14,70,2019-09-26 18:55:55
700014201909261409,700014,消毒液,28,17,476,2019-09-26 20:14:09
700012201909262154,700012,隔汗巾,8,5,40,2019-09-26 21:21:54
700012201909264202,700012,隔汗巾,8,2,16,2019-09-26 21:42:02
700010201909261756,700010,儿童口罩,20,18,360,2019-09-26 22:17:56
700014201909261832,700014,消毒液,28,18,504,2019-09-26 22:18:32
700014201909263333,700014,消毒液,28,5,140,2019-09-26 22:33:33
700011201909264407,700011,袜子,5,3,15,2019-09-26 22:44:07
700010201909265842,700010,儿童口罩,20,15,300,2019-09-26 22:58:42
700012201909260228,700012,隔汗巾,8,10,80,2019-09-26 23:02:28
700014201909262005,700014,消毒液,28,6,168,2019-09-26 23:20:05
700014201909271512,700014,消毒液,28,23,644,2019-09-27 00:15:12
700011201909272905,700011,袜子,5,10,50,2019-09-27 00:29:05
700014201909270720,700014,消毒液,28,23,644,2019-09-27 02:07:20
700012201909272754,700012,隔汗巾,8,14,112,2019-09-27 02:27:54
700011201909271000,700011,袜子,5,16,80,2019-09-27 03:10:00
700011201909273048,700011,袜子,5,12,60,2019-09-27 03:30:48
700014201909271914,700014,消毒液,28,23,644,2019-09-27 04:19:14
700012201909271301,700012,隔汗巾,8,3,24,2019-09-27 06:13:01
700010201909272224,700010,儿童口罩,20,18,360,2019-09-27 07:22:24
