date,category,module,turnover
 2018/11/03,服务,按摩,76310
 2018/11/03,服务,教育,90766
 2018/11/03,餐饮,中餐,189856
 2018/11/03,娱乐,KTV,51415
 2018/11/03,娱乐,电影院,171879
 2018/11/04,娱乐,游戏厅,1859
 2018/11/04,零售,电子产品,37692
 2018/11/04,零售,男装,45432
 2018/11/04,零售,童装,46404
 2018/11/04,餐饮,快餐,17421
 2018/11/04,餐饮,面包甜点,31933
 2018/11/04,服务,丽人,32999
 2018/11/04,餐饮,西餐,33993
 2018/11/04,零售,商超,192988
 2018/11/04,服务,运动健身,66059
 2018/11/04,零售,女装,319116
 2018/11/04,服务,按摩,87031
 2018/11/04,服务,教育,96581
 2018/11/04,餐饮,中餐,201469
 2018/11/04,娱乐,电影院,110217
 2018/11/04,娱乐,KTV,58152
 2018/11/05,娱乐,游戏厅,2035
 2018/11/05,零售,电子产品,41140
 2018/11/05,零售,男装,50680
 2018/11/05,零售,童装,51360
 2018/11/05,餐饮,快餐,19974
 2018/11/05,娱乐,电影院,16596
 2018/11/05,餐饮,西餐,37408
 2018/11/05,餐饮,面包甜点,37978
 2018/11/05,服务,丽人,38759
 2018/11/05,零售,商超,218464
 2018/11/05,服务,运动健身,69792
 2018/11/05,服务,按摩,84097
 2018/11/05,零售,女装,363128
 2018/11/05,服务,教育,97954
 2018/11/05,餐饮,中餐,228071
 2018/11/05,娱乐,KTV,71350
 2018/11/06,娱乐,游戏厅,2056
 2018/11/06,零售,电子产品,41156
 2018/11/06,零售,童装,51652
 2018/11/06,零售,男装,51688
 2018/11/06,餐饮,快餐,20175
 2018/11/06,餐饮,西餐,37452
 2018/11/06,餐饮,面包甜点,38038
 2018/11/06,服务,丽人,39236
 2018/11/06,娱乐,电影院,19659
 2018/11/06,零售,商超,219968
 2018/11/06,服务,运动健身,70129
 2018/11/06,服务,按摩,84807
 2018/11/06,零售,女装,367324
 2018/11/06,服务,教育,98111
 2018/11/06,餐饮,中餐,227797
 2018/11/06,娱乐,KTV,71397
 2018/11/07,娱乐,游戏厅,1989
 2018/11/07,零售,电子产品,40880
 2018/11/07,零售,男装,51004
 2018/11/07,零售,童装,51392
 2018/11/07,餐饮,快餐,19994
 2018/11/07,餐饮,西餐,37158
 2018/11/07,餐饮,面包甜点,37827
 2018/11/07,服务,丽人,38935
 2018/11/07,零售,商超,218172
 2018/11/07,娱乐,电影院,27478
 2018/11/07,服务,运动健身,69499
 2018/11/07,服务,按摩,84722
 2018/11/07,零售,女装,364144
 2018/11/07,服务,教育,97007
 2018/11/07,餐饮,中餐,225604
 2018/11/07,娱乐,KTV,69985
 2018/11/08,娱乐,游戏厅,1980
 2018/11/08,零售,电子产品,40304
 2018/11/08,零售,童装,50360
 2018/11/08,零售,男装,50432
 2018/11/08,餐饮,快餐,19570
 2018/11/08,餐饮,面包甜点,36684
 2018/11/08,餐饮,西餐,36835
 2018/11/08,服务,丽人,38229
 2018/11/08,零售,商超,215448
 2018/11/08,服务,运动健身,68501
 2018/11/08,服务,按摩,82996
 2018/11/08,娱乐,电影院,44269
 2018/11/08,零售,女装,359304
 2018/11/08,服务,教育,95775
 2018/11/08,餐饮,中餐,221271
 2018/11/08,娱乐,KTV,67584
 2018/11/09,娱乐,游戏厅,1845
 2018/11/09,零售,电子产品,38688
 2018/11/09,零售,童装,47652
 2018/11/09,零售,男装,47732
 2018/11/09,餐饮,快餐,18329
 2018/11/09,餐饮,面包甜点,32878
 2018/11/09,餐饮,西餐,34974
 2018/11/09,服务,丽人,35206
 2018/11/09,零售,商超,203408
 2018/11/09,服务,运动健身,64021
 2018/11/09,服务,按摩,74066
 2018/11/09,零售,女装,334756
 2018/11/09,服务,教育,88897
 2018/11/09,餐饮,中餐,206869
 2018/11/09,娱乐,电影院,109630
 2018/11/09,娱乐,KTV,59288
 2018/11/10,娱乐,游戏厅,1775
 2018/11/10,零售,电子产品,35648
 2018/11/10,零售,男装,43520
 2018/11/10,零售,童装,43724
 2018/11/10,餐饮,快餐,16227
 2018/11/10,餐饮,面包甜点,27767
 2018/11/10,服务,丽人,30324
 2018/11/10,餐饮,西餐,31788
 2018/11/10,零售,商超,183612
 2018/11/10,服务,运动健身,61128
 2018/11/10,零售,女装,297328
 2018/11/10,服务,按摩,76086
 2018/11/10,服务,教育,89020
 2018/11/10,餐饮,中餐,183689
 2018/11/10,娱乐,KTV,49788
 2018/11/10,娱乐,电影院,189087
 2018/11/11,娱乐,游戏厅,1793
 2018/11/11,零售,电子产品,35908
 2018/11/11,零售,男装,43252
 2018/11/11,零售,童装,43276
 2018/11/11,餐饮,快餐,16285
 2018/11/11,餐饮,面包甜点,30103
 2018/11/11,服务,丽人,30419
 2018/11/11,餐饮,西餐,31653
 2018/11/11,零售,商超,183112
 2018/11/11,服务,运动健身,62706
 2018/11/11,零售,女装,298836
 2018/11/11,服务,按摩,78505
 2018/11/11,服务,教育,91016
 2018/11/11,餐饮,中餐,184122
 2018/11/11,娱乐,KTV,53199
 2018/11/11,娱乐,电影院,146933
 2018/11/12,娱乐,游戏厅,1973
 2018/11/12,零售,电子产品,40508
 2018/11/12,零售,男装,49952
 2018/11/12,零售,童装,50736
 2018/11/12,餐饮,快餐,19661
 2018/11/12,餐饮,西餐,37296
 2018/11/12,服务,丽人,37953
 2018/11/12,餐饮,面包甜点,38119
 2018/11/12,娱乐,电影院,26299
 2018/11/12,零售,商超,214340
 2018/11/12,服务,运动健身,69375
 2018/11/12,服务,按摩,84889
 2018/11/12,零售,女装,357992
 2018/11/12,服务,教育,96531
 2018/11/12,餐饮,中餐,222069
 2018/11/12,娱乐,KTV,69947
 2018/11/13,娱乐,游戏厅,1979
 2018/11/13,零售,电子产品,40224
 2018/11/13,零售,男装,50196
 2018/11/13,零售,童装,50456
 2018/11/13,餐饮,快餐,20018
 2018/11/13,餐饮,西餐,37701
 2018/11/13,餐饮,面包甜点,38388
 2018/11/13,服务,丽人,38578
 2018/11/13,零售,商超,215992
 2018/11/13,娱乐,电影院,27445
 2018/11/13,服务,运动健身,69811
 2018/11/13,服务,按摩,84230
 2018/11/13,零售,女装,362344
 2018/11/13,服务,教育,96830
 2018/11/13,餐饮,中餐,223418
 2018/11/13,娱乐,KTV,70440
 2018/11/14,娱乐,游戏厅,1972
 2018/11/14,零售,电子产品,40492
 2018/11/14,零售,童装,50636
 2018/11/14,零售,男装,50868
 2018/11/14,餐饮,快餐,20059
 2018/11/14,餐饮,西餐,37689
 2018/11/14,餐饮,面包甜点,38203
 2018/11/14,服务,丽人,38609
 2018/11/14,零售,商超,216844
 2018/11/14,娱乐,电影院,34761
 2018/11/14,服务,运动健身,69761
 2018/11/14,服务,按摩,84545
 2018/11/14,零售,女装,362656
 2018/11/14,服务,教育,97499
 2018/11/14,餐饮,中餐,221824
 2018/11/14,娱乐,KTV,69675
 2018/11/15,娱乐,游戏厅,2009
 2018/11/15,零售,电子产品,40524
 2018/11/15,零售,童装,50292
 2018/11/15,零售,男装,50568
 2018/11/15,餐饮,快餐,19831
 2018/11/15,餐饮,面包甜点,37082
 2018/11/15,餐饮,西餐,37136
 2018/11/15,服务,丽人,38067
 2018/11/15,零售,商超,215040
 2018/11/15,服务,运动健身,69664
 2018/11/15,服务,按摩,84416
 2018/11/15,零售,女装,359648
 2018/11/15,服务,教育,97358
 2018/11/15,娱乐,电影院,49280
 2018/11/15,餐饮,中餐,218129
 2018/11/15,娱乐,KTV,67621
 2018/11/16,娱乐,游戏厅,1902
 2018/11/16,零售,电子产品,39096
 2018/11/16,零售,童装,47660
 2018/11/16,零售,男装,48140
 2018/11/16,餐饮,快餐,18666
 2018/11/16,餐饮,面包甜点,33546
 2018/11/16,服务,丽人,35374
 2018/11/16,餐饮,西餐,35463
 2018/11/16,零售,商超,204324
 2018/11/16,服务,运动健身,65388
 2018/11/16,服务,按摩,77303
 2018/11/16,零售,女装,336248
 2018/11/16,服务,教育,90993
 2018/11/16,餐饮,中餐,204065
 2018/11/16,娱乐,电影院,109966
 2018/11/16,娱乐,KTV,60261
 2018/11/17,娱乐,游戏厅,1788
 2018/11/17,零售,电子产品,36664
 2018/11/17,零售,童装,43752
 2018/11/17,零售,男装,44392
 2018/11/17,餐饮,快餐,16942
 2018/11/17,餐饮,面包甜点,29868
 2018/11/17,服务,丽人,31154
 2018/11/17,餐饮,西餐,32845
 2018/11/17,零售,商超,186128
 2018/11/17,服务,运动健身,63381
 2018/11/17,零售,女装,304204
 2018/11/17,服务,按摩,80913
 2018/11/17,服务,教育,92693
 2018/11/17,餐饮,中餐,186599
 2018/11/17,娱乐,KTV,54021
 2018/11/17,娱乐,电影院,168236
 2018/11/18,娱乐,游戏厅,1841
 2018/11/18,零售,电子产品,37172
 2018/11/18,零售,童装,44220
 2018/11/18,零售,男装,45184
 2018/11/18,餐饮,快餐,17512
 2018/11/18,服务,丽人,32016
 2018/11/18,餐饮,面包甜点,32297
 2018/11/18,餐饮,西餐,33374
 2018/11/18,零售,商超,190880
 2018/11/18,服务,运动健身,66683
 2018/11/18,零售,女装,312616
 2018/11/18,服务,按摩,85768
 2018/11/18,服务,教育,96619
 2018/11/18,餐饮,中餐,189854
 2018/11/18,娱乐,KTV,57635
 2018/11/18,娱乐,电影院,127489
 2018/11/19,娱乐,游戏厅,1992
 2018/11/19,零售,电子产品,40320
 2018/11/19,零售,童装,50124
 2018/11/19,零售,男装,50636
 2018/11/19,餐饮,快餐,20168
 2018/11/19,餐饮,西餐,36973
 2018/11/19,服务,丽人,37836
 2018/11/19,餐饮,面包甜点,38598
 2018/11/19,零售,商超,215584
 2018/11/19,娱乐,电影院,30414
 2018/11/19,服务,运动健身,71030
 2018/11/19,服务,按摩,85061
 2018/11/19,零售,女装,359360
 2018/11/19,服务,教育,97713
 2018/11/19,餐饮,中餐,216312
 2018/11/19,娱乐,KTV,70090
 2018/11/20,娱乐,游戏厅,2038
 2018/11/20,零售,电子产品,40552
 2018/11/20,零售,童装,50836
 2018/11/20,零售,男装,51080
 2018/11/20,餐饮,快餐,20470
 2018/11/20,餐饮,西餐,37255
 2018/11/20,服务,丽人,38343
 2018/11/20,餐饮,面包甜点,38839
 2018/11/20,零售,商超,216920
 2018/11/20,娱乐,电影院,30438
 2018/11/20,服务,运动健身,71329
 2018/11/20,服务,按摩,86144
 2018/11/20,零售,女装,364316
 2018/11/20,服务,教育,98575
 2018/11/20,餐饮,中餐,217153
 2018/11/20,娱乐,KTV,70005
 2018/11/21,娱乐,游戏厅,1981
 2018/11/21,零售,电子产品,40184
 2018/11/21,零售,童装,50364
 2018/11/21,零售,男装,50372
 2018/11/21,餐饮,快餐,20506
 2018/11/21,餐饮,西餐,37174
 2018/11/21,服务,丽人,37618
 2018/11/21,餐饮,面包甜点,38748
 2018/11/21,零售,商超,214316
 2018/11/21,服务,运动健身,70976
 2018/11/21,娱乐,电影院,39086
 2018/11/21,服务,按摩,86737
 2018/11/21,零售,女装,357996
 2018/11/21,服务,教育,98248
 2018/11/21,餐饮,中餐,213895
 2018/11/21,娱乐,KTV,68801
 2018/11/22,娱乐,游戏厅,1959
 2018/11/22,零售,电子产品,39336
 2018/11/22,零售,童装,49072
 2018/11/22,零售,男装,49300
 2018/11/22,餐饮,快餐,19943
 2018/11/22,餐饮,西餐,36374
 2018/11/22,服务,丽人,36918
 2018/11/22,餐饮,面包甜点,37520
 2018/11/22,零售,商超,209820
 2018/11/22,服务,运动健身,69320
 2018/11/22,服务,按摩,83467
 2018/11/22,零售,女装,349120
 2018/11/22,服务,教育,95742
 2018/11/22,娱乐,电影院,57777
 2018/11/22,餐饮,中餐,209035
 2018/11/22,娱乐,KTV,66012
 2018/11/23,娱乐,游戏厅,1861
 2018/11/23,零售,电子产品,37740
 2018/11/23,零售,男装,46620
 2018/11/23,零售,童装,46620
 2018/11/23,餐饮,快餐,18942
 2018/11/23,餐饮,面包甜点,34166
 2018/11/23,服务,丽人,34237
 2018/11/23,餐饮,西餐,34979
 2018/11/23,零售,商超,199408
 2018/11/23,服务,运动健身,64716
 2018/11/23,服务,按摩,75104
 2018/11/23,零售,女装,328272
 2018/11/23,服务,教育,89217
 2018/11/23,餐饮,中餐,197561
 2018/11/23,娱乐,电影院,115796
 2018/11/23,娱乐,KTV,59108
 2018/11/24,娱乐,游戏厅,1795
 2018/11/24,零售,电子产品,35664
 2018/11/24,零售,男装,43076
 2018/11/24,零售,童装,43744
 2018/11/24,餐饮,快餐,17417
 2018/11/24,餐饮,面包甜点,30169
 2018/11/24,服务,丽人,30533
 2018/11/24,餐饮,西餐,32778
 2018/11/24,零售,商超,183340
 2018/11/24,服务,运动健身,63527
 2018/11/24,零售,女装,298584
 2018/11/24,服务,按摩,79131
 2018/11/24,服务,教育,91423
 2018/11/24,餐饮,中餐,181517
 2018/11/24,娱乐,KTV,52960
 2018/11/24,娱乐,电影院,175729
 2018/11/25,娱乐,游戏厅,1861
 2018/11/25,零售,电子产品,36736
 2018/11/25,零售,童装,44380
 2018/11/25,零售,男装,44568
 2018/11/25,餐饮,快餐,18032
 2018/11/25,服务,丽人,31742
 2018/11/25,餐饮,面包甜点,32921
 2018/11/25,餐饮,西餐,33534
 2018/11/25,零售,商超,188196
 2018/11/25,服务,运动健身,66567
 2018/11/25,零售,女装,309996
 2018/11/25,服务,按摩,85366
 2018/11/25,服务,教育,96238
 2018/11/25,餐饮,中餐,186302
 2018/11/25,娱乐,KTV,56998
 2018/11/25,娱乐,电影院,131999
 2018/11/26,娱乐,游戏厅,2086
 2018/11/26,零售,电子产品,40456
 2018/11/26,零售,童装,49420
 2018/11/26,零售,男装,49860
 2018/11/26,餐饮,快餐,20535
 2018/11/26,餐饮,西餐,36678
 2018/11/26,服务,丽人,37551
 2018/11/26,餐饮,面包甜点,39287
 2018/11/26,零售,商超,213376
 2018/11/26,服务,运动健身,72061
 2018/11/26,娱乐,电影院,37453
 2018/11/26,服务,按摩,86168
 2018/11/26,零售,女装,355976
 2018/11/26,服务,教育,98401
 2018/11/26,餐饮,中餐,210225
 2018/11/26,娱乐,KTV,68533
 2018/11/27,娱乐,游戏厅,2030
 2018/11/27,零售,电子产品,40540
 2018/11/27,零售,童装,49564
 2018/11/27,零售,男装,50764
 2018/11/27,餐饮,快餐,20885
 2018/11/27,餐饮,西餐,36735
 2018/11/27,服务,丽人,37603
 2018/11/27,餐饮,面包甜点,39291
 2018/11/27,零售,商超,215252
 2018/11/27,服务,运动健身,72093
 2018/11/27,娱乐,电影院,38979
 2018/11/27,服务,按摩,86581
 2018/11/27,零售,女装,357800
 2018/11/27,服务,教育,99399
 2018/11/27,餐饮,中餐,209990
 2018/11/27,娱乐,KTV,68339
 2018/11/28,娱乐,游戏厅,2015
 2018/11/28,零售,电子产品,40360
 2018/11/28,零售,童装,49352
 2018/11/28,零售,男装,49576
 2018/11/28,餐饮,快餐,20757
 2018/11/28,餐饮,西餐,36418
 2018/11/28,服务,丽人,37128
 2018/11/28,餐饮,面包甜点,39167
 2018/11/28,零售,商超,213684
 2018/11/28,服务,运动健身,71626
 2018/11/28,服务,按摩,83694
 2018/11/28,零售,女装,354284
 2018/11/28,娱乐,电影院,49542
 2018/11/28,服务,教育,99448
 2018/11/28,餐饮,中餐,207261
 2018/11/28,娱乐,KTV,66500
 2018/11/29,娱乐,游戏厅,2028
 2018/11/29,零售,电子产品,39960
 2018/11/29,零售,男装,49148
 2018/11/29,零售,童装,49408
 2018/11/29,餐饮,快餐,20458
 2018/11/29,餐饮,西餐,36060
 2018/11/29,服务,丽人,36624
 2018/11/29,餐饮,面包甜点,38213
 2018/11/29,零售,商超,210552
 2018/11/29,服务,运动健身,70843
 2018/11/29,服务,按摩,82625
 2018/11/29,零售,女装,351180
 2018/11/29,服务,教育,98846
 2018/11/29,娱乐,电影院,62717
 2018/11/29,餐饮,中餐,204141
 2018/11/29,娱乐,KTV,64471
 2018/11/30,娱乐,游戏厅,1926
 2018/11/30,零售,电子产品,38048
 2018/11/30,零售,男装,46688
 2018/11/30,零售,童装,47516
 2018/11/30,餐饮,快餐,19264
 2018/11/30,服务,丽人,34331
 2018/11/30,餐饮,西餐,34494
 2018/11/30,餐饮,面包甜点,35265
 2018/11/30,零售,商超,202824
 2018/11/30,服务,运动健身,66623
 2018/11/30,服务,按摩,74759
 2018/11/30,零售,女装,332452
 2018/11/30,服务,教育,93624
 2018/11/30,餐饮,中餐,192296
 2018/11/30,娱乐,KTV,57976
 2018/11/30,娱乐,电影院,117651
 2018/12/01,娱乐,游戏厅,1834
 2018/12/01,零售,电子产品,36344
 2018/12/01,零售,男装,43940
 2018/12/01,零售,童装,44428
 2018/12/01,餐饮,快餐,17861
 2018/12/01,服务,丽人,31027
 2018/12/01,餐饮,面包甜点,31628
 2018/12/01,餐饮,西餐,33154
 2018/12/01,零售,商超,187244
 2018/12/01,服务,运动健身,65946
 2018/12/01,零售,女装,305932
 2018/12/01,服务,按摩,81786
 2018/12/01,服务,教育,96384
 2018/12/01,餐饮,中餐,180500
 2018/12/01,娱乐,KTV,53219
 2018/12/01,娱乐,电影院,167910
 2018/12/02,娱乐,游戏厅,1908
 2018/12/02,零售,电子产品,36964
 2018/12/02,零售,童装,44712
 2018/12/02,零售,男装,45424
 2018/12/02,餐饮,快餐,18590
 2018/12/02,服务,丽人,32180
 2018/12/02,餐饮,西餐,33941
 2018/12/02,餐饮,面包甜点,34218
 2018/12/02,零售,商超,192540
 2018/12/02,服务,运动健身,69660
 2018/12/02,零售,女装,317340
 2018/12/02,服务,按摩,88848
 2018/12/02,服务,教育,101775
 2018/12/02,餐饮,中餐,185688
 2018/12/02,娱乐,KTV,56635
 2018/12/02,娱乐,电影院,126345
 2018/12/03,娱乐,游戏厅,2144
 2018/12/03,零售,电子产品,40464
 2018/12/03,零售,童装,50300
 2018/12/03,零售,男装,50976
 2018/12/03,餐饮,快餐,21224
 2018/12/03,餐饮,西餐,37086
 2018/12/03,服务,丽人,37970
 2018/12/03,餐饮,面包甜点,40111
 2018/12/03,零售,商超,217024
 2018/12/03,服务,运动健身,74367
 2018/12/03,服务,按摩,82429
 2018/12/03,娱乐,电影院,41333
 2018/12/03,零售,女装,362004
 2018/12/03,服务,教育,107704
 2018/12/03,餐饮,中餐,207453
 2018/12/03,娱乐,KTV,67281
 2018/12/04,娱乐,游戏厅,2047
 2018/12/04,零售,电子产品,40328
 2018/12/04,零售,童装,50096
 2018/12/04,零售,男装,50660
 2018/12/04,餐饮,快餐,21330
 2018/12/04,餐饮,西餐,36772
 2018/12/04,服务,丽人,37373
 2018/12/04,餐饮,面包甜点,39777
 2018/12/04,零售,商超,216416
 2018/12/04,服务,运动健身,73603
 2018/12/04,服务,按摩,75714
 2018/12/04,零售,女装,359112
 2018/12/04,娱乐,电影院,50874
 2018/12/04,服务,教育,111691
 2018/12/04,餐饮,中餐,205085
 2018/12/04,娱乐,KTV,65953
 2018/12/05,娱乐,游戏厅,2029
 2018/12/05,零售,电子产品,39432
 2018/12/05,零售,童装,49100
 2018/12/05,零售,男装,49508
 2018/12/05,餐饮,快餐,21018
 2018/12/05,餐饮,西餐,35814
 2018/12/05,服务,丽人,36936
 2018/12/05,餐饮,面包甜点,39252
 2018/12/05,零售,商超,213468
 2018/12/05,服务,按摩,71208
 2018/12/05,服务,运动健身,72561
 2018/12/05,零售,女装,352656
 2018/12/05,服务,教育,114906
 2018/12/05,娱乐,电影院,64927
 2018/12/05,餐饮,中餐,200223
 2018/12/05,娱乐,KTV,63644
 2018/12/06,娱乐,游戏厅,1959
 2018/12/06,零售,电子产品,38976
 2018/12/06,零售,童装,48076
 2018/12/06,零售,男装,48508
 2018/12/06,餐饮,快餐,20332
 2018/12/06,餐饮,西餐,35069
 2018/12/06,服务,丽人,35837
 2018/12/06,餐饮,面包甜点,37952
 2018/12/06,零售,商超,207180
 2018/12/06,服务,按摩,66386
 2018/12/06,服务,运动健身,71434
 2018/12/06,零售,女装,343024
 2018/12/06,服务,教育,115112
 2018/12/06,娱乐,电影院,82835
 2018/12/06,餐饮,中餐,194738
 2018/12/06,娱乐,KTV,61036
 2018/12/07,娱乐,游戏厅,1859
 2018/12/07,零售,电子产品,37368
 2018/12/07,零售,童装,45920
 2018/12/07,零售,男装,46044
 2018/12/07,餐饮,快餐,18858
 2018/12/07,服务,丽人,32930
 2018/12/07,餐饮,西餐,33250
 2018/12/07,餐饮,面包甜点,34037
 2018/12/07,零售,商超,197016
 2018/12/07,服务,按摩,56606
 2018/12/07,服务,运动健身,66332
 2018/12/07,零售,女装,320620
 2018/12/07,服务,教育,108621
 2018/12/07,餐饮,中餐,181225
 2018/12/07,娱乐,KTV,54088
 2018/12/07,娱乐,电影院,143316
 2018/12/08,娱乐,游戏厅,1744
 2018/12/08,零售,电子产品,35316
 2018/12/08,零售,童装,42472
 2018/12/08,零售,男装,42684
 2018/12/08,餐饮,快餐,17108
 2018/12/08,服务,丽人,29434
 2018/12/08,餐饮,面包甜点,30326
 2018/12/08,餐饮,西餐,31012
 2018/12/08,零售,商超,180744
 2018/12/08,服务,按摩,57092
 2018/12/08,服务,运动健身,64109
 2018/12/08,零售,女装,292204
 2018/12/08,服务,教育,111012
 2018/12/08,餐饮,中餐,166170
 2018/12/08,娱乐,KTV,48474
 2018/12/08,娱乐,电影院,195763
 2018/12/09,娱乐,游戏厅,1798
 2018/12/09,零售,电子产品,35644
 2018/12/09,零售,童装,43332
 2018/12/09,零售,男装,43664
 2018/12/09,餐饮,快餐,17802
 2018/12/09,服务,丽人,30658
 2018/12/09,餐饮,西餐,31712
 2018/12/09,餐饮,面包甜点,32781
 2018/12/09,零售,商超,186556
 2018/12/09,服务,按摩,60828
 2018/12/09,服务,运动健身,66890
 2018/12/09,零售,女装,302996
 2018/12/09,服务,教育,117537
 2018/12/09,餐饮,中餐,170669
 2018/12/09,娱乐,KTV,51643
 2018/12/09,娱乐,电影院,156379
 2018/12/10,娱乐,游戏厅,1924
 2018/12/10,零售,电子产品,38080
 2018/12/10,零售,童装,47476
 2018/12/10,零售,男装,47952
 2018/12/10,餐饮,快餐,19551
 2018/12/10,餐饮,西餐,34034
 2018/12/10,服务,丽人,35170
 2018/12/10,餐饮,面包甜点,37213
 2018/12/10,零售,商超,206232
 2018/12/10,服务,按摩,57337
 2018/12/10,服务,运动健身,70782
 2018/12/10,零售,女装,339492
 2018/12/10,服务,教育,117837
 2018/12/10,娱乐,电影院,88563
 2018/12/10,餐饮,中餐,187206
 2018/12/10,娱乐,KTV,58983
 2018/12/11,娱乐,游戏厅,1826
 2018/12/11,零售,电子产品,38348
 2018/12/11,零售,童装,46900
 2018/12/11,零售,男装,47348
 2018/12/11,餐饮,快餐,19226
 2018/12/11,餐饮,西餐,33264
 2018/12/11,服务,丽人,34531
 2018/12/11,餐饮,面包甜点,36485
 2018/12/11,零售,商超,203456
 2018/12/11,服务,按摩,55211
