Date,AveragePrice,region
2016/1/10,0.87,California
2016/1/3,0.73,California
2016/12/25,1.25,Charlotte
2016/12/18,1.24,Charlotte
2016/12/11,1.33,Charlotte
2016/12/4,1.34,Charlotte
2016/11/27,1.54,Charlotte
2016/11/20,1.57,Charlotte
2016/11/13,1.64,Charlotte
2016/11/6,1.57,Charlotte
2016/10/30,1.58,Charlotte
2016/10/23,1.52,Charlotte
2016/10/16,1.39,Charlotte
2016/10/9,1.51,Charlotte
2016/10/2,1.48,Charlotte
2016/9/25,1.47,Charlotte
2016/9/18,1.43,Charlotte
2016/9/11,1.42,Charlotte
2016/9/4,1.33,Charlotte
2016/8/28,1.4,Charlotte
2016/8/21,1.38,Charlotte
2016/8/14,1.4,Charlotte
2016/8/7,1.43,Charlotte
2016/7/31,1.48,Charlotte
2016/7/24,1.46,Charlotte
2016/7/17,1.43,Charlotte
2016/7/10,1.26,Charlotte
2016/7/3,1.2,Charlotte
2016/6/26,1.28,Charlotte
2016/6/19,1.21,Charlotte
2016/6/12,1.25,Charlotte
2016/6/5,1.25,Charlotte
2016/5/29,1.21,Charlotte
2016/5/22,1.26,Charlotte
2016/5/15,1.12,Charlotte
2016/5/8,1.05,Charlotte
2016/5/1,1.04,Charlotte
2016/4/24,1.12,Charlotte
2016/4/17,1.14,Charlotte
2016/4/10,1.1,Charlotte
2016/4/3,1.12,Charlotte
2016/3/27,1.14,Charlotte
2016/3/20,1.15,Charlotte
2016/3/13,1.05,Charlotte
2016/3/6,1.09,Charlotte
2016/2/28,1.05,Charlotte
2016/2/21,1.07,Charlotte
2016/2/14,1,Charlotte
2016/2/7,0.8,Charlotte
2016/1/31,0.95,Charlotte
2016/1/24,0.92,Charlotte
2016/1/17,0.98,Charlotte
2016/1/10,0.95,Charlotte
2016/1/3,0.96,Charlotte
2016/12/25,1.22,Chicago
2016/12/18,1.18,Chicago
2016/12/11,1.09,Chicago
2016/12/4,1.27,Chicago
2016/11/27,1.1,Chicago
2016/11/20,1.13,Chicago
2016/11/13,1.82,Chicago
2016/11/6,2.07,Chicago
2016/10/30,2.07,Chicago
2016/10/23,1.84,Chicago
2016/10/16,1.8,Chicago
2016/10/9,1.82,Chicago
2016/10/2,1.83,Chicago
2016/9/25,1.8,Chicago
2016/9/18,1.7,Chicago
2016/9/11,1.67,Chicago
2016/9/4,1.6,Chicago
2016/8/28,1.6,Chicago
2016/8/21,1.63,Chicago
2016/8/14,1.67,Chicago
2016/8/7,1.68,Chicago
2016/7/31,1.68,Chicago
2016/7/24,1.66,Chicago
2016/7/17,1.51,Chicago
2016/7/10,1.53,Chicago
2016/7/3,1.23,Chicago
2016/6/26,1.18,Chicago
2016/6/19,1.2,Chicago
2016/6/12,1.3,Chicago
2016/6/5,1.2,Chicago
2016/5/29,1.15,Chicago
2016/5/22,1.11,Chicago
2016/5/15,1.04,Chicago
2016/5/8,0.97,Chicago
2016/5/1,1,Chicago
2016/4/24,1.08,Chicago
2016/4/17,1.08,Chicago
2016/4/10,1.11,Chicago
2016/4/3,1.15,Chicago
2016/3/27,0.9,Chicago
2016/3/20,1.11,Chicago
2016/3/13,1,Chicago
2016/3/6,1.13,Chicago
2016/2/28,1.15,Chicago
2016/2/21,1.09,Chicago
2016/2/14,1,Chicago
2016/2/7,0.82,Chicago
2016/1/31,1.12,Chicago
2016/1/24,1.01,Chicago
2016/1/17,1.11,Chicago
2016/1/10,1.08,Chicago
2016/1/3,0.93,Chicago
2016/12/25,0.82,CincinnatiDayton
2016/12/18,0.99,CincinnatiDayton
2016/12/11,0.77,CincinnatiDayton
2016/12/4,0.7,CincinnatiDayton
2016/11/27,1.09,CincinnatiDayton
2016/11/20,0.98,CincinnatiDayton
2016/11/13,1.07,CincinnatiDayton
2016/11/6,1.08,CincinnatiDayton
2016/10/30,1.02,CincinnatiDayton
2016/10/23,0.96,CincinnatiDayton
2016/10/16,1.07,CincinnatiDayton
2016/10/9,1.01,CincinnatiDayton
2016/10/2,1.03,CincinnatiDayton
2016/9/25,1.09,CincinnatiDayton
2016/9/18,0.96,CincinnatiDayton
2016/9/11,1.04,CincinnatiDayton
2016/9/4,1.12,CincinnatiDayton
2016/8/28,1.13,CincinnatiDayton
2016/8/21,1.07,CincinnatiDayton
2016/8/14,1.03,CincinnatiDayton
2016/8/7,1.03,CincinnatiDayton
2016/7/31,1.07,CincinnatiDayton
2016/7/24,1.1,CincinnatiDayton
2016/7/17,1.05,CincinnatiDayton
2016/7/10,1.06,CincinnatiDayton
2016/7/3,0.84,CincinnatiDayton
2016/6/26,0.92,CincinnatiDayton
2016/6/19,0.91,CincinnatiDayton
2016/6/12,1.05,CincinnatiDayton
2016/6/5,0.85,CincinnatiDayton
2016/5/29,0.84,CincinnatiDayton
2016/5/22,0.82,CincinnatiDayton
2016/5/15,0.88,CincinnatiDayton
2016/5/8,0.86,CincinnatiDayton
2016/5/1,0.94,CincinnatiDayton
2016/4/24,0.94,CincinnatiDayton
2016/4/17,0.93,CincinnatiDayton
2016/4/10,0.89,CincinnatiDayton
2016/4/3,0.89,CincinnatiDayton
2016/3/27,0.9,CincinnatiDayton
2016/3/20,0.9,CincinnatiDayton
2016/3/13,0.88,CincinnatiDayton
2016/3/6,0.85,CincinnatiDayton
2016/2/28,0.87,CincinnatiDayton
2016/2/21,0.86,CincinnatiDayton
2016/2/14,0.86,CincinnatiDayton
2016/2/7,0.81,CincinnatiDayton
2016/1/31,0.94,CincinnatiDayton
2016/1/24,0.89,CincinnatiDayton
2016/1/17,0.86,CincinnatiDayton
2016/1/10,0.92,CincinnatiDayton
2016/1/3,0.9,CincinnatiDayton
2016/12/25,1.07,Columbus
2016/12/18,1.06,Columbus
2016/12/11,0.98,Columbus
2016/12/4,0.84,Columbus
2016/11/27,1.1,Columbus
2016/11/20,1.33,Columbus
2016/11/13,1.38,Columbus
2016/11/6,1.41,Columbus
2016/10/30,1.1,Columbus
2016/10/23,1.11,Columbus
2016/10/16,1.31,Columbus
2016/10/9,1.33,Columbus
2016/10/2,1.3,Columbus
2016/9/25,1.14,Columbus
2016/9/18,1.07,Columbus
2016/9/11,1.06,Columbus
2016/9/4,1.06,Columbus
2016/8/28,1.07,Columbus
2016/8/21,1.2,Columbus
2016/8/14,1.17,Columbus
2016/8/7,1.18,Columbus
2016/7/31,1.21,Columbus
2016/7/24,1.15,Columbus
2016/7/17,1.18,Columbus
2016/7/10,1.06,Columbus
2016/7/3,0.94,Columbus
2016/6/26,1.04,Columbus
2016/6/19,1.13,Columbus
2016/6/12,1.13,Columbus
2016/6/5,1.07,Columbus
2016/5/29,0.93,Columbus
2016/5/22,0.83,Columbus
2016/5/15,0.84,Columbus
2016/5/8,0.9,Columbus
2016/5/1,0.71,Columbus
2016/4/24,0.72,Columbus
2016/4/17,0.97,Columbus
2016/4/10,0.96,Columbus
2016/4/3,0.95,Columbus
2016/3/27,1.01,Columbus
2016/3/20,1.04,Columbus
2016/3/13,1.05,Columbus
2016/3/6,0.95,Columbus
2016/2/28,1.03,Columbus
2016/2/21,1.05,Columbus
2016/2/14,0.91,Columbus
2016/2/7,0.81,Columbus
2016/1/31,0.92,Columbus
2016/1/24,0.89,Columbus
2016/1/17,1.03,Columbus
2016/1/10,0.97,Columbus
2016/1/3,0.91,Columbus
2016/12/25,0.76,DallasFtWorth
2016/12/18,0.69,DallasFtWorth
2016/12/11,0.69,DallasFtWorth
2016/12/4,0.69,DallasFtWorth
2016/11/27,0.9,DallasFtWorth
2016/11/20,1,DallasFtWorth
2016/11/13,1.08,DallasFtWorth
2016/11/6,1.14,DallasFtWorth
2016/10/30,1.14,DallasFtWorth
2016/10/23,1.08,DallasFtWorth
2016/10/16,0.99,DallasFtWorth
2016/10/9,0.93,DallasFtWorth
2016/10/2,0.95,DallasFtWorth
2016/9/25,0.92,DallasFtWorth
2016/9/18,0.8,DallasFtWorth
2016/9/11,0.79,DallasFtWorth
2016/9/4,0.74,DallasFtWorth
2016/8/28,0.74,DallasFtWorth
2016/8/21,0.77,DallasFtWorth
2016/8/14,0.88,DallasFtWorth
2016/8/7,0.83,DallasFtWorth
2016/7/31,0.88,DallasFtWorth
2016/7/24,0.94,DallasFtWorth
2016/7/17,0.96,DallasFtWorth
2016/7/10,0.91,DallasFtWorth
2016/7/3,0.89,DallasFtWorth
2016/6/26,0.85,DallasFtWorth
2016/6/19,0.87,DallasFtWorth
2016/6/12,0.84,DallasFtWorth
2016/6/5,0.82,DallasFtWorth
2016/5/29,0.77,DallasFtWorth
2016/5/22,0.7,DallasFtWorth
2016/5/15,0.71,DallasFtWorth
2016/5/8,0.72,DallasFtWorth
2016/5/1,0.71,DallasFtWorth
2016/4/24,0.65,DallasFtWorth
2016/4/17,0.69,DallasFtWorth
2016/4/10,0.69,DallasFtWorth
2016/4/3,0.7,DallasFtWorth
2016/3/27,0.76,DallasFtWorth
2016/3/20,0.74,DallasFtWorth
2016/3/13,0.78,DallasFtWorth
2016/3/6,0.76,DallasFtWorth
2016/2/28,0.74,DallasFtWorth
2016/2/21,0.83,DallasFtWorth
2016/2/14,0.65,DallasFtWorth
2016/2/7,0.71,DallasFtWorth
2016/1/31,0.8,DallasFtWorth
2016/1/24,1.02,DallasFtWorth
2016/1/17,0.79,DallasFtWorth
2016/1/10,0.85,DallasFtWorth
2016/1/3,0.78,DallasFtWorth
2016/12/25,1.04,Denver
2016/12/18,1.04,Denver
2016/12/11,0.95,Denver
2016/12/4,0.91,Denver
2016/11/27,1.3,Denver
2016/11/20,1.28,Denver
2016/11/13,1.18,Denver
2016/11/6,1.31,Denver
2016/10/30,1.13,Denver
2016/10/23,1.24,Denver
2016/10/16,1.15,Denver
2016/10/9,1.08,Denver
2016/10/2,1.18,Denver
2016/9/25,1.15,Denver
2016/9/18,1.02,Denver
2016/9/11,0.98,Denver
2016/9/4,0.91,Denver
2016/8/28,0.91,Denver
2016/8/21,1.22,Denver
2016/8/14,1.18,Denver
2016/8/7,1.14,Denver
2016/7/31,1.15,Denver
2016/7/24,1.17,Denver
2016/7/17,1.07,Denver
2016/7/10,1.04,Denver
2016/7/3,1.03,Denver
2016/6/26,0.98,Denver
2016/6/19,1,Denver
2016/6/12,0.96,Denver
2016/6/5,0.85,Denver
2016/5/29,0.85,Denver
2016/5/22,0.9,Denver
2016/5/15,0.9,Denver
2016/5/8,0.8,Denver
2016/5/1,0.87,Denver
2016/4/24,0.93,Denver
2016/4/17,0.78,Denver
2016/4/10,0.77,Denver
2016/4/3,0.83,Denver
2016/3/27,0.95,Denver
2016/3/20,0.73,Denver
2016/3/13,0.83,Denver
2016/3/6,0.98,Denver
2016/2/28,0.74,Denver
2016/2/21,0.73,Denver
2016/2/14,0.7,Denver
2016/2/7,0.63,Denver
2016/1/31,0.8,Denver
2016/1/24,0.6,Denver
2016/1/17,0.66,Denver
2016/1/10,0.72,Denver
2016/1/3,0.6,Denver
2016/12/25,1.06,Detroit
2016/12/18,1.05,Detroit
2016/12/11,0.95,Detroit
2016/12/4,0.81,Detroit
2016/11/27,1.18,Detroit
2016/11/20,1.35,Detroit
2016/11/13,1.39,Detroit
2016/11/6,1.4,Detroit
2016/10/30,1.4,Detroit
2016/10/23,1.35,Detroit
2016/10/16,1.26,Detroit
2016/10/9,1.27,Detroit
2016/10/2,1.25,Detroit
2016/9/25,1.24,Detroit
2016/9/18,1.1,Detroit
2016/9/11,1.09,Detroit
2016/9/4,1.08,Detroit
2016/8/28,1.01,Detroit
2016/8/21,1.15,Detroit
2016/8/14,1.08,Detroit
2016/8/7,1.13,Detroit
2016/7/31,1.16,Detroit
2016/7/24,1.15,Detroit
2016/7/17,1.17,Detroit
2016/7/10,1.18,Detroit
2016/7/3,1.17,Detroit
2016/6/26,1.13,Detroit
2016/6/19,1,Detroit
2016/6/12,0.98,Detroit
2016/6/5,0.92,Detroit
2016/5/29,1.04,Detroit
2016/5/22,1.07,Detroit
2016/5/15,0.86,Detroit
2016/5/8,0.96,Detroit
2016/5/1,1,Detroit
2016/4/24,1,Detroit
2016/4/17,0.97,Detroit
2016/4/10,1.03,Detroit
2016/4/3,1.02,Detroit
2016/3/27,1.05,Detroit
2016/3/20,1.09,Detroit
2016/3/13,1.12,Detroit
2016/3/6,0.97,Detroit
2016/2/28,1.13,Detroit
2016/2/21,1.2,Detroit
2016/2/14,1,Detroit
2016/2/7,0.77,Detroit
2016/1/31,1.04,Detroit
2016/1/24,0.94,Detroit
2016/1/17,1.11,Detroit
2016/1/10,1.1,Detroit
2016/1/3,0.86,Detroit
2016/12/25,1.33,GrandRapids
2016/12/18,1.14,GrandRapids
2016/12/11,1.2,GrandRapids
2016/12/4,0.92,GrandRapids
2016/11/27,1.44,GrandRapids
2016/11/20,1.46,GrandRapids
2016/11/13,1.59,GrandRapids
2016/11/6,1.67,GrandRapids
2016/10/30,1.42,GrandRapids
2016/10/23,1.72,GrandRapids
2016/10/16,1.63,GrandRapids
2016/10/9,1.62,GrandRapids
2016/10/2,1.6,GrandRapids
2016/9/25,1.55,GrandRapids
2016/9/18,1.49,GrandRapids
2016/9/11,1.58,GrandRapids
2016/9/4,1.52,GrandRapids
2016/8/28,1.45,GrandRapids
2016/8/21,1.63,GrandRapids
2016/8/14,1.53,GrandRapids
2016/8/7,1.59,GrandRapids
2016/7/31,1.6,GrandRapids
2016/7/24,1.6,GrandRapids
2016/7/17,1.58,GrandRapids
2016/7/10,1.6,GrandRapids
2016/7/3,1.49,GrandRapids
2016/6/26,1.26,GrandRapids
2016/6/19,1.26,GrandRapids
2016/6/12,1.36,GrandRapids
2016/6/5,0.93,GrandRapids
2016/5/29,1.32,GrandRapids
2016/5/22,1.31,GrandRapids
2016/5/15,0.88,GrandRapids
2016/5/8,1.04,GrandRapids
2016/5/1,1.12,GrandRapids
2016/4/24,1.07,GrandRapids
2016/4/17,0.89,GrandRapids
2016/4/10,1.17,GrandRapids
2016/4/3,1.1,GrandRapids
2016/3/27,0.99,GrandRapids
2016/3/20,1.07,GrandRapids
2016/3/13,1.15,GrandRapids
2016/3/6,0.91,GrandRapids
2016/2/28,1.07,GrandRapids
2016/2/21,1.16,GrandRapids
2016/2/14,1.13,GrandRapids
2016/2/7,0.94,GrandRapids
2016/1/31,1.13,GrandRapids
2016/1/24,0.94,GrandRapids
2016/1/17,1.05,GrandRapids
2016/1/10,1.17,GrandRapids
2016/1/3,0.92,GrandRapids
2016/12/25,1.11,GreatLakes
2016/12/18,1.11,GreatLakes
2016/12/11,1.03,GreatLakes
2016/12/4,0.97,GreatLakes
2016/11/27,1.18,GreatLakes
2016/11/20,1.23,GreatLakes
2016/11/13,1.41,GreatLakes
2016/11/6,1.48,GreatLakes
2016/10/30,1.36,GreatLakes
2016/10/23,1.35,GreatLakes
2016/10/16,1.4,GreatLakes
2016/10/9,1.35,GreatLakes
2016/10/2,1.38,GreatLakes
2016/9/25,1.37,GreatLakes
2016/9/18,1.28,GreatLakes
2016/9/11,1.3,GreatLakes
2016/9/4,1.3,GreatLakes
2016/8/28,1.27,GreatLakes
2016/8/21,1.34,GreatLakes
2016/8/14,1.3,GreatLakes
2016/8/7,1.33,GreatLakes
2016/7/31,1.34,GreatLakes
2016/7/24,1.32,GreatLakes
2016/7/17,1.25,GreatLakes
2016/7/10,1.24,GreatLakes
2016/7/3,1.13,GreatLakes
2016/6/26,1.13,GreatLakes
2016/6/19,1.1,GreatLakes
2016/6/12,1.15,GreatLakes
2016/6/5,1.01,GreatLakes
2016/5/29,1.05,GreatLakes
2016/5/22,1,GreatLakes
2016/5/15,0.91,GreatLakes
2016/5/8,0.94,GreatLakes
2016/5/1,0.94,GreatLakes
2016/4/24,0.96,GreatLakes
2016/4/17,0.98,GreatLakes
2016/4/10,1.05,GreatLakes
2016/4/3,1.04,GreatLakes
2016/3/27,0.97,GreatLakes
2016/3/20,1.06,GreatLakes
2016/3/13,1.03,GreatLakes
2016/3/6,0.98,GreatLakes
2016/2/28,1.05,GreatLakes
2016/2/21,1.07,GreatLakes
2016/2/14,0.96,GreatLakes
2016/2/7,0.85,GreatLakes
2016/1/31,1.04,GreatLakes
2016/1/24,0.95,GreatLakes
2016/1/17,1.05,GreatLakes
2016/1/10,1.06,GreatLakes
2016/1/3,0.92,GreatLakes
2016/12/25,1.45,HarrisburgScranton
2016/12/18,1.21,HarrisburgScranton
2016/12/11,1.26,HarrisburgScranton
2016/12/4,1.4,HarrisburgScranton
2016/11/27,1.4,HarrisburgScranton
2016/11/20,1.37,HarrisburgScranton
2016/11/13,1.42,HarrisburgScranton
2016/11/6,1.55,HarrisburgScranton
2016/10/30,1.59,HarrisburgScranton
2016/10/23,1.6,HarrisburgScranton
2016/10/16,1.49,HarrisburgScranton
2016/10/9,1.42,HarrisburgScranton
2016/10/2,1.4,HarrisburgScranton
2016/9/25,1.37,HarrisburgScranton
2016/9/18,1.26,HarrisburgScranton
2016/9/11,1.19,HarrisburgScranton
2016/9/4,1.15,HarrisburgScranton
2016/8/28,1.32,HarrisburgScranton
2016/8/21,1.28,HarrisburgScranton
2016/8/14,1.22,HarrisburgScranton
2016/8/7,1.24,HarrisburgScranton
2016/7/31,1.37,HarrisburgScranton
2016/7/24,1.36,HarrisburgScranton
2016/7/17,1.25,HarrisburgScranton
2016/7/10,1.21,HarrisburgScranton
2016/7/3,1.23,HarrisburgScranton
2016/6/26,1.24,HarrisburgScranton
2016/6/19,1.26,HarrisburgScranton
2016/6/12,1.24,HarrisburgScranton
2016/6/5,1.23,HarrisburgScranton
2016/5/29,1.13,HarrisburgScranton
2016/5/22,1.12,HarrisburgScranton
2016/5/15,1.08,HarrisburgScranton
2016/5/8,0.91,HarrisburgScranton
2016/5/1,0.99,HarrisburgScranton
2016/4/24,1.09,HarrisburgScranton
2016/4/17,1.05,HarrisburgScranton
2016/4/10,1.05,HarrisburgScranton
2016/4/3,1.13,HarrisburgScranton
2016/3/27,1.15,HarrisburgScranton
2016/3/20,1.08,HarrisburgScranton
2016/3/13,1.13,HarrisburgScranton
2016/3/6,1.17,HarrisburgScranton
2016/2/28,1.11,HarrisburgScranton
2016/2/21,1.15,HarrisburgScranton
2016/2/14,1.09,HarrisburgScranton
2016/2/7,1.1,HarrisburgScranton
2016/1/31,1.07,HarrisburgScranton
2016/1/24,1.13,HarrisburgScranton
2016/1/17,1.15,HarrisburgScranton
2016/1/10,1.14,HarrisburgScranton
2016/1/3,1.09,HarrisburgScranton
2016/12/25,1.49,HartfordSpringfield
2016/12/18,1.22,HartfordSpringfield
2016/12/11,1.42,HartfordSpringfield
2016/12/4,1.54,HartfordSpringfield
2016/11/27,1.57,HartfordSpringfield
2016/11/20,1.62,HartfordSpringfield
2016/11/13,1.82,HartfordSpringfield
2016/11/6,1.83,HartfordSpringfield
2016/10/30,1.81,HartfordSpringfield
2016/10/23,1.78,HartfordSpringfield
2016/10/16,1.82,HartfordSpringfield
2016/10/9,1.62,HartfordSpringfield
2016/10/2,1.69,HartfordSpringfield
2016/9/25,1.63,HartfordSpringfield
2016/9/18,1.51,HartfordSpringfield
2016/9/11,1.22,HartfordSpringfield
2016/9/4,1.54,HartfordSpringfield
2016/8/28,1.59,HartfordSpringfield
2016/8/21,1.46,HartfordSpringfield
2016/8/14,1.46,HartfordSpringfield
2016/8/7,1.5,HartfordSpringfield
2016/7/31,1.72,HartfordSpringfield
2016/7/24,1.7,HartfordSpringfield
2016/7/17,1.63,HartfordSpringfield
2016/7/10,1.46,HartfordSpringfield
2016/7/3,1.47,HartfordSpringfield
2016/6/26,1.41,HartfordSpringfield
2016/6/19,1.5,HartfordSpringfield
2016/6/12,1.47,HartfordSpringfield
2016/6/5,1.46,HartfordSpringfield
2016/5/29,1.15,HartfordSpringfield
2016/5/22,1.26,HartfordSpringfield
2016/5/15,1.24,HartfordSpringfield
2016/5/8,0.86,HartfordSpringfield
2016/5/1,1.18,HartfordSpringfield
2016/4/24,1.25,HartfordSpringfield
2016/4/17,1.18,HartfordSpringfield
2016/4/10,1.17,HartfordSpringfield
2016/4/3,1.36,HartfordSpringfield
2016/3/27,1.31,HartfordSpringfield
2016/3/20,1.17,HartfordSpringfield
2016/3/13,1.3,HartfordSpringfield
2016/3/6,1.27,HartfordSpringfield
2016/2/28,1.17,HartfordSpringfield
2016/2/21,1.28,HartfordSpringfield
2016/2/14,1.1,HartfordSpringfield
2016/2/7,1.16,HartfordSpringfield
2016/1/31,1.12,HartfordSpringfield
2016/1/24,1.27,HartfordSpringfield
2016/1/17,1.18,HartfordSpringfield
2016/1/10,1.26,HartfordSpringfield
2016/1/3,1.07,HartfordSpringfield
2016/12/25,0.72,Houston
2016/12/18,0.63,Houston
2016/12/11,0.73,Houston
2016/12/4,0.71,Houston
2016/11/27,0.82,Houston
2016/11/20,0.99,Houston
2016/11/13,1.05,Houston
2016/11/6,1.12,Houston
2016/10/30,1.15,Houston
2016/10/23,1,Houston
2016/10/16,0.98,Houston
2016/10/9,0.98,Houston
2016/10/2,0.98,Houston
2016/9/25,0.96,Houston
2016/9/18,0.83,Houston
2016/9/11,0.76,Houston
2016/9/4,0.72,Houston
2016/8/28,0.88,Houston
2016/8/21,0.9,Houston
2016/8/14,0.9,Houston
2016/8/7,0.92,Houston
2016/7/31,0.98,Houston
2016/7/24,0.96,Houston
2016/7/17,0.92,Houston
2016/7/10,0.89,Houston
2016/7/3,0.92,Houston
2016/6/26,0.88,Houston
2016/6/19,0.89,Houston
2016/6/12,0.83,Houston
2016/6/5,0.85,Houston
2016/5/29,0.82,Houston
2016/5/22,0.68,Houston
2016/5/15,0.69,Houston
2016/5/8,0.65,Houston
2016/5/1,0.68,Houston
2016/4/24,0.67,Houston
2016/4/17,0.69,Houston
2016/4/10,0.7,Houston
2016/4/3,0.72,Houston
2016/3/27,0.75,Houston
2016/3/20,0.76,Houston
2016/3/13,0.76,Houston
2016/3/6,0.76,Houston
2016/2/28,0.76,Houston
2016/2/21,0.8,Houston
2016/2/14,0.67,Houston
2016/2/7,0.69,Houston
2016/1/31,0.74,Houston
2016/1/24,0.91,Houston
2016/1/17,0.83,Houston
2016/1/10,0.84,Houston
2016/1/3,0.78,Houston
2016/12/25,1.13,Indianapolis
2016/12/18,1.19,Indianapolis
2016/12/11,1.17,Indianapolis
2016/12/4,1.18,Indianapolis
2016/11/27,1.34,Indianapolis
2016/11/20,1.29,Indianapolis
2016/11/13,1.29,Indianapolis
2016/11/6,1.37,Indianapolis
2016/10/30,1.2,Indianapolis
2016/10/23,1.31,Indianapolis
2016/10/16,1.27,Indianapolis
2016/10/9,1.2,Indianapolis
2016/10/2,1.31,Indianapolis
2016/9/25,1.39,Indianapolis
2016/9/18,1.26,Indianapolis
2016/9/11,1.29,Indianapolis
2016/9/4,1.31,Indianapolis
2016/8/28,1.27,Indianapolis
2016/8/21,1.3,Indianapolis
2016/8/14,1.27,Indianapolis
2016/8/7,1.33,Indianapolis
2016/7/31,1.27,Indianapolis
2016/7/24,1.2,Indianapolis
2016/7/17,1.08,Indianapolis
2016/7/10,1.12,Indianapolis
2016/7/3,1.1,Indianapolis
2016/6/26,1.15,Indianapolis
2016/6/19,1.13,Indianapolis
2016/6/12,1.12,Indianapolis
2016/6/5,1.05,Indianapolis
2016/5/29,1.01,Indianapolis
2016/5/22,0.87,Indianapolis
2016/5/15,0.88,Indianapolis
2016/5/8,0.93,Indianapolis
2016/5/1,0.92,Indianapolis
2016/4/24,0.95,Indianapolis
2016/4/17,0.97,Indianapolis
2016/4/10,1.07,Indianapolis
2016/4/3,0.99,Indianapolis
2016/3/27,0.99,Indianapolis
2016/3/20,1.12,Indianapolis
2016/3/13,1.03,Indianapolis
2016/3/6,0.96,Indianapolis
2016/2/28,0.99,Indianapolis
2016/2/21,1.03,Indianapolis
2016/2/14,0.83,Indianapolis
2016/2/7,0.88,Indianapolis
2016/1/31,0.98,Indianapolis
2016/1/24,0.93,Indianapolis
2016/1/17,0.97,Indianapolis
2016/1/10,1,Indianapolis
2016/1/3,0.95,Indianapolis
2016/12/25,0.81,Jacksonville
2016/12/18,0.84,Jacksonville
2016/12/11,1.17,Jacksonville
2016/12/4,0.89,Jacksonville
2016/11/27,1.36,Jacksonville
2016/11/20,1.36,Jacksonville
2016/11/13,1.31,Jacksonville
2016/11/6,1.41,Jacksonville
2016/10/30,1.41,Jacksonville
2016/10/23,1.35,Jacksonville
2016/10/16,1.12,Jacksonville
2016/10/9,1.31,Jacksonville
2016/10/2,1.31,Jacksonville
2016/9/25,1.26,Jacksonville
2016/9/18,1.05,Jacksonville
2016/9/11,1.1,Jacksonville
2016/9/4,0.94,Jacksonville
2016/8/28,1.14,Jacksonville
2016/8/21,1.11,Jacksonville
2016/8/14,1.11,Jacksonville
2016/8/7,1.23,Jacksonville
2016/7/31,1.23,Jacksonville
2016/7/24,1.21,Jacksonville
2016/7/17,1.22,Jacksonville
2016/7/10,1.19,Jacksonville
2016/7/3,0.93,Jacksonville
2016/6/26,1.19,Jacksonville
2016/6/19,0.94,Jacksonville
2016/6/12,1.2,Jacksonville
2016/6/5,0.95,Jacksonville
2016/5/29,0.92,Jacksonville
2016/5/22,1.17,Jacksonville
2016/5/15,0.79,Jacksonville
2016/5/8,0.8,Jacksonville
2016/5/1,0.68,Jacksonville
2016/4/24,0.8,Jacksonville
2016/4/17,1,Jacksonville
2016/4/10,0.8,Jacksonville
2016/4/3,1.01,Jacksonville
2016/3/27,1.06,Jacksonville
2016/3/20,1.07,Jacksonville
2016/3/13,0.81,Jacksonville
2016/3/6,1.06,Jacksonville
2016/2/28,0.77,Jacksonville
2016/2/21,1.01,Jacksonville
2016/2/14,0.95,Jacksonville
2016/2/7,0.54,Jacksonville
2016/1/31,1.04,Jacksonville
2016/1/24,0.93,Jacksonville
2016/1/17,1.21,Jacksonville
2016/1/10,0.95,Jacksonville
2016/1/3,1.09,Jacksonville
2016/12/25,0.82,LasVegas
2016/12/18,0.81,LasVegas
2016/12/11,0.83,LasVegas
2016/12/4,0.91,LasVegas
2016/11/27,0.86,LasVegas
2016/11/20,1.12,LasVegas
2016/11/13,1.1,LasVegas
2016/11/6,1.2,LasVegas
2016/10/30,1.16,LasVegas
2016/10/23,1.13,LasVegas
2016/10/16,1.08,LasVegas
2016/10/9,1.16,LasVegas
2016/10/2,1.22,LasVegas
2016/9/25,1.2,LasVegas
2016/9/18,1.12,LasVegas
2016/9/11,0.89,LasVegas
2016/9/4,1.03,LasVegas
2016/8/28,1.03,LasVegas
2016/8/21,1,LasVegas
2016/8/14,1.08,LasVegas
2016/8/7,1.11,LasVegas
2016/7/31,1.17,LasVegas
2016/7/24,1.15,LasVegas
2016/7/17,1.08,LasVegas
2016/7/10,1,LasVegas
2016/7/3,1,LasVegas
2016/6/26,0.94,LasVegas
2016/6/19,0.91,LasVegas
2016/6/12,0.94,LasVegas
2016/6/5,0.89,LasVegas
2016/5/29,0.89,LasVegas
2016/5/22,0.93,LasVegas
2016/5/15,0.86,LasVegas
2016/5/8,0.83,LasVegas
2016/5/1,0.85,LasVegas
2016/4/24,0.83,LasVegas
2016/4/17,0.81,LasVegas
2016/4/10,0.87,LasVegas
2016/4/3,0.84,LasVegas
2016/3/27,0.85,LasVegas
2016/3/20,0.82,LasVegas
2016/3/13,0.79,LasVegas
2016/3/6,0.91,LasVegas
2016/2/28,0.86,LasVegas
2016/2/21,0.83,LasVegas
2016/2/14,0.79,LasVegas
2016/2/7,0.74,LasVegas
2016/1/31,0.92,LasVegas
2016/1/24,1.08,LasVegas
2016/1/17,0.88,LasVegas
2016/1/10,0.83,LasVegas
2016/1/3,0.8,LasVegas
2016/12/25,0.84,LosAngeles
2016/12/18,0.84,LosAngeles
2016/12/11,0.75,LosAngeles
2016/12/4,0.78,LosAngeles
2016/11/27,1.01,LosAngeles
2016/11/20,1.1,LosAngeles
