订单号,用户ID,商品ID,商品名,单价,数量,总价,下单时间,
700010202003015949,22486706,700010,儿童口罩,20,15,300,2020-09-01 22:59:49,
700010202003010221,34381967,700010,儿童口罩,20,35,700,2020-09-01 23:02:21,
700010202003012833,39079075,700010,儿童口罩,20,15,300,2020-09-01 23:28:33,
700010202003013150,95673032,700010,儿童口罩,20,22,440,2020-09-01 23:31:50,
700010202003020348,17849814,700010,儿童口罩,20,20,400,2020-09-02 07:03:48,
700010202003021303,74316257,700010,儿童口罩,20,5,100,2020-09-02 07:13:03,
700010202003025304,84474130,700010,儿童口罩,20,32,640,2020-09-02 07:53:04,
700010202003025545,10215591,700010,儿童口罩,20,15,300,2020-09-02 07:55:45,
700010202003021025,99308270,700010,儿童口罩,20,18,360,2020-09-02 08:10:25,
700010202003022430,4250883,700010,儿童口罩,20,34,680,2020-09-02 08:24:30,
700010202003024421,60385972,700010,儿童口罩,20,20,400,2020-09-02 08:44:21,
700010202003025510,86531511,700010,儿童口罩,20,18,360,2020-09-02 08:55:10,
700010202003021001,69665374,700010,儿童口罩,20,14,280,2020-09-02 09:10:01,
700010202003022542,74507472,700010,儿童口罩,20,15,300,2020-09-02 09:25:42,
700010202003025339,76950159,700010,儿童口罩,20,20,400,2020-09-02 09:53:39,
700010202003020712,75123444,700010,儿童口罩,20,12,240,2020-09-02 10:07:12,
700010202003020744,99134748,700010,儿童口罩,20,24,480,2020-09-02 10:07:44,
700010202003020744,3140266,700010,儿童口罩,20,15,300,2020-09-02 10:07:44,
700010202003023015,82448260,700010,儿童口罩,20,35,700,2020-09-02 10:30:15,
700010202003023744,10173995,700010,儿童口罩,20,19,380,2020-09-02 10:37:44,
700010202003023744,32110042,700010,儿童口罩,20,18,360,2020-09-02 10:37:44,
700010202003024009,89993915,700010,儿童口罩,20,30,600,2020-09-02 10:40:09,
700010202003025744,2128251,700010,儿童口罩,20,36,720,2020-09-02 10:57:44,
700010202003025831,64710128,700010,儿童口罩,20,45,900,2020-09-02 10:58:31,
700010202003020349,68770294,700010,儿童口罩,20,16,320,2020-09-02 11:03:49,
700010202003020349,79300835,700010,儿童口罩,20,25,500,2020-09-02 11:03:49,
700010202003020759,36033389,700010,儿童口罩,20,15,300,2020-09-02 11:07:59,
700010202003020858,84207092,700010,儿童口罩,20,25,500,2020-09-02 11:08:58,
700010202003021401,46944120,700010,儿童口罩,20,23,460,2020-09-02 11:14:01,
700010202003021401,99853587,700010,儿童口罩,20,20,400,2020-09-02 11:14:01,
700010202003021946,38813359,700010,儿童口罩,20,30,600,2020-09-02 11:19:46,
700010202003022440,3190892,700010,儿童口罩,20,25,500,2020-09-02 11:24:40,
700010202003022821,51923348,700010,儿童口罩,20,19,380,2020-09-02 11:28:21,
700010202003022821,82735561,700010,儿童口罩,20,26,520,2020-09-02 11:28:21,
700010202003024701,50618203,700010,儿童口罩,20,34,680,2020-09-02 11:47:01,
700010202003024825,89628168,700010,儿童口罩,20,12,240,2020-09-02 11:48:25,
700010202003024825,99280202,700010,儿童口罩,20,16,320,2020-09-02 11:48:25,
700010202003025122,30454903,700010,儿童口罩,20,30,600,2020-09-02 11:51:22,
700010202003025338,21601840,700010,儿童口罩,20,45,900,2020-09-02 11:53:38,
700010202003025405,25615724,700010,儿童口罩,20,15,300,2020-09-02 11:54:05,
700010202003020706,18483296,700010,儿童口罩,20,12,240,2020-09-02 12:07:06,
700010202003020958,33002388,700010,儿童口罩,20,34,680,2020-09-02 12:09:58,
700010202003022937,2661831,700010,儿童口罩,20,16,320,2020-09-02 12:29:37,
700010202003022937,32359412,700010,儿童口罩,20,12,240,2020-09-02 12:29:37,
700010202003023406,38228615,700010,儿童口罩,20,34,680,2020-09-02 12:34:06,
700010202003023858,14640261,700010,儿童口罩,20,46,920,2020-09-02 12:38:58,
700010202003023858,7363340,700010,儿童口罩,20,15,300,2020-09-02 12:38:58,
700010202003024453,27285960,700010,儿童口罩,20,25,500,2020-09-02 12:44:53,
700010202003025054,41627463,700010,儿童口罩,20,12,240,2020-09-02 12:50:54,
700010202003025054,57340958,700010,儿童口罩,20,18,360,2020-09-02 12:50:54,
700010202003025846,2730034,700010,儿童口罩,20,18,360,2020-09-02 12:58:46,
700010202003025846,76730693,700010,儿童口罩,20,20,400,2020-09-02 12:58:46,
700010202003021128,44696441,700010,儿童口罩,20,12,240,2020-09-02 13:11:28,
700010202003021214,93450756,700010,儿童口罩,20,15,300,2020-09-02 13:12:14,
700010202003023751,60911795,700010,儿童口罩,20,46,920,2020-09-02 13:37:51,
700010202003023751,36774270,700010,儿童口罩,20,19,380,2020-09-02 13:37:51,
700010202003023951,49631266,700010,儿童口罩,20,23,460,2020-09-02 13:39:51,
700010202003023951,70582776,700010,儿童口罩,20,23,460,2020-09-02 13:39:51,
700010202003025905,95824469,700010,儿童口罩,20,18,360,2020-09-02 13:59:05,
700010202003025905,15761372,700010,儿童口罩,20,12,240,2020-09-02 13:59:05,
700010202003020506,21513572,700010,儿童口罩,20,12,240,2020-09-02 14:05:06,
700010202003020506,53585367,700010,儿童口罩,20,20,400,2020-09-02 14:05:06,
700010202003020845,92764181,700010,儿童口罩,20,16,320,2020-09-02 14:08:45,
700010202003020923,11281001,700010,儿童口罩,20,23,460,2020-09-02 14:09:23,
700010202003020923,75520520,700010,儿童口罩,20,16,320,2020-09-02 14:09:23,
700010202003021059,75422741,700010,儿童口罩,20,20,400,2020-09-02 14:10:59,
700010202003021059,70391335,700010,儿童口罩,20,18,360,2020-09-02 14:10:59,
700010202003022136,58787043,700010,儿童口罩,20,30,600,2020-09-02 14:21:36,
700010202003022809,8331613,700010,儿童口罩,20,25,500,2020-09-02 14:28:09,
700010202003025159,52749894,700010,儿童口罩,20,15,300,2020-09-02 14:51:59,
700010202003025159,9671607,700010,儿童口罩,20,15,300,2020-09-02 14:51:59,
700010202003022228,19346153,700010,儿童口罩,20,15,300,2020-09-02 15:22:28,
700010202003022228,35945732,700010,儿童口罩,20,15,300,2020-09-02 15:22:28,
700010202003025016,86184180,700010,儿童口罩,20,40,800,2020-09-02 15:50:16,
700010202003025357,10673201,700010,儿童口罩,20,16,320,2020-09-02 15:53:57,
700010202003021033,60664038,700010,儿童口罩,20,30,600,2020-09-02 16:10:33,
700010202003022532,74699982,700010,儿童口罩,20,20,400,2020-09-02 16:25:32,
700010202003024349,34359059,700010,儿童口罩,20,30,600,2020-09-02 16:43:49,
700010202003024349,86685017,700010,儿童口罩,20,50,1000,2020-09-02 16:43:49,
700010202003035508,24055494,700010,儿童口罩,20,15,300,2020-09-03 08:55:08,
700010202003030845,85519011,700010,儿童口罩,20,24,480,2020-09-03 09:08:45,
700010202003031445,1101370,700010,儿童口罩,20,20,400,2020-09-03 10:14:45,
700010202003030515,4291749,700010,儿童口罩,20,35,700,2020-09-03 11:05:15,
700010202003031337,20795312,700010,儿童口罩,20,20,400,2020-09-03 11:13:37,
700010202003031919,29477753,700010,儿童口罩,20,15,300,2020-09-03 11:19:19,
700010202003032044,42227645,700010,儿童口罩,20,19,380,2020-09-03 11:20:44,
700010202003035648,36973193,700010,儿童口罩,20,19,380,2020-09-03 12:56:48,
700010202003031628,39242112,700010,儿童口罩,20,15,300,2020-09-03 13:16:28,
700010202003034627,69468243,700010,儿童口罩,20,15,300,2020-09-03 13:46:27,
700010202003035706,99555192,700010,儿童口罩,20,18,360,2020-09-03 13:57:06,
700010202003031558,78368002,700010,儿童口罩,20,15,300,2020-09-03 14:15:58,
700010202003032135,14210168,700010,儿童口罩,20,29,580,2020-09-03 14:21:35,
700010202003033945,71985747,700010,儿童口罩,20,19,380,2020-09-03 14:39:45,
700010202003034621,46708068,700010,儿童口罩,20,19,380,2020-09-03 14:46:21,
700010202003035128,57051169,700010,儿童口罩,20,16,320,2020-09-03 14:51:28,
700010202003035800,31310453,700010,儿童口罩,20,18,360,2020-09-03 14:58:00,
700010202003030251,56745613,700010,儿童口罩,20,20,400,2020-09-03 15:02:51,
700010202003030251,4201261,700010,儿童口罩,20,23,460,2020-09-03 15:02:51,
700010202003031122,64137250,700010,儿童口罩,20,18,360,2020-09-03 15:11:22,
700010202003031122,18795508,700010,儿童口罩,20,25,500,2020-09-03 15:11:22,
700010202003032119,83758237,700010,儿童口罩,20,18,360,2020-09-03 15:21:19,
700010202003032944,22888098,700010,儿童口罩,20,19,380,2020-09-03 15:29:44,
700010202003032944,35106786,700010,儿童口罩,20,12,240,2020-09-03 15:29:44,
700010202003034851,78244980,700010,儿童口罩,20,10,200,2020-09-03 15:48:51,
700010202003030527,40483200,700010,儿童口罩,20,20,400,2020-09-03 16:05:27,
700010202003032557,14878628,700010,儿童口罩,20,18,360,2020-09-03 16:25:57,
700010202003034201,65725038,700010,儿童口罩,20,45,900,2020-09-03 16:42:01,
700010202003034201,37502163,700010,儿童口罩,20,10,200,2020-09-03 16:42:01,
700010202003035610,56381671,700010,儿童口罩,20,13,260,2020-09-03 16:56:10,
700010202003035809,55216290,700010,儿童口罩,20,13,260,2020-09-03 16:58:09,
700010202003035809,76742787,700010,儿童口罩,20,20,400,2020-09-03 16:58:09,
700010202003030411,54844949,700010,儿童口罩,20,15,300,2020-09-03 17:04:11,
700010202003030618,23735492,700010,儿童口罩,20,15,300,2020-09-03 17:06:18,
700010202003030618,68153421,700010,儿童口罩,20,30,600,2020-09-03 17:06:18,
700010202003043208,90902498,700010,儿童口罩,20,15,300,2020-09-04 17:32:08,
700010202003043208,33194170,700010,儿童口罩,20,12,240,2020-09-04 17:32:08,
700010202003043542,75476954,700010,儿童口罩,20,10,200,2020-09-04 17:35:42,
700010202003044358,71523741,700010,儿童口罩,20,20,400,2020-09-04 17:43:58,
700010202003045149,37589238,700010,儿童口罩,20,15,300,2020-09-04 17:51:49,
700010202003045247,63037398,700010,儿童口罩,20,18,360,2020-09-04 17:52:47,
700010202003045619,4392194,700010,儿童口罩,20,26,520,2020-09-04 17:56:19,
700010202003040037,38112469,700010,儿童口罩,20,12,240,2020-09-04 18:00:37,
700010202003040037,39940456,700010,儿童口罩,20,30,600,2020-09-04 18:00:37,
700010202003040246,73286328,700010,儿童口罩,20,25,500,2020-09-04 18:02:46,
700010202003040246,83907139,700010,儿童口罩,20,10,200,2020-09-04 18:02:46,
700010202003041532,34704069,700010,儿童口罩,20,38,760,2020-09-04 18:15:32,
700010202003041610,72122217,700010,儿童口罩,20,15,300,2020-09-04 18:16:10,
700010202003041610,42609647,700010,儿童口罩,20,18,360,2020-09-04 18:16:10,
700010202003043803,36477601,700010,儿童口罩,20,12,240,2020-09-04 18:38:03,
700010202003043803,39950769,700010,儿童口罩,20,23,460,2020-09-04 18:38:03,
700010202003045005,62502000,700010,儿童口罩,20,15,300,2020-09-04 18:50:05,
700010202003040255,69897432,700010,儿童口罩,20,5,100,2020-09-04 19:02:55,
700010202003041002,4532358,700010,儿童口罩,20,15,300,2020-09-04 19:10:02,
700010202003041152,50257645,700010,儿童口罩,20,25,500,2020-09-04 19:11:52,
700010202003041152,14607917,700010,儿童口罩,20,12,240,2020-09-04 19:11:52,
700010202003041353,41445883,700010,儿童口罩,20,15,300,2020-09-04 19:13:53,
700010202003041358,29361187,700010,儿童口罩,20,46,920,2020-09-04 19:13:58,
700010202003041358,2372824,700010,儿童口罩,20,45,900,2020-09-04 19:13:58,
700010202003041608,82787903,700010,儿童口罩,20,15,300,2020-09-04 19:16:08,
700010202003041608,25095205,700010,儿童口罩,20,22,440,2020-09-04 19:16:08,
700010202003042948,31984776,700010,儿童口罩,20,30,600,2020-09-04 19:29:48,
700010202003044930,3943925,700010,儿童口罩,20,15,300,2020-09-04 19:49:30,
700010202003044930,45842539,700010,儿童口罩,20,12,240,2020-09-04 19:49:30,
700010202003045028,28736551,700010,儿童口罩,20,18,360,2020-09-04 19:50:28,
700010202003043148,93553202,700010,儿童口罩,20,50,1000,2020-09-04 21:31:48,
700010202003043207,80594122,700010,儿童口罩,20,15,300,2020-09-04 21:32:07,
700010202003045302,85204950,700010,儿童口罩,20,10,200,2020-09-04 21:53:02,
700010202003040209,68404009,700010,儿童口罩,20,49,980,2020-09-04 22:02:09,
700010202003040458,88062244,700010,儿童口罩,20,19,380,2020-09-04 22:04:58,
700010202003040739,25232107,700010,儿童口罩,20,30,600,2020-09-04 22:07:39,
700010202003041302,91564481,700010,儿童口罩,20,12,240,2020-09-04 22:13:02,
700010202003041315,48596896,700010,儿童口罩,20,22,440,2020-09-04 22:13:15,
700010202003041823,90468387,700010,儿童口罩,20,15,300,2020-09-04 22:18:23,
700010202003042954,25270999,700010,儿童口罩,20,18,360,2020-09-04 22:29:54,
700010202003040142,63282849,700010,儿童口罩,20,18,360,2020-09-04 23:01:42,
700010202003040612,58430403,700010,儿童口罩,20,30,600,2020-09-04 23:06:12,
700010202003040943,70549171,700010,儿童口罩,20,25,500,2020-09-04 23:09:43,
700010202003044256,44539526,700010,儿童口罩,20,16,320,2020-09-04 23:42:56,
700010202003045943,24812468,700010,儿童口罩,20,12,240,2020-09-04 23:59:43,
700010202003053500,95484056,700010,儿童口罩,20,19,380,2020-09-05 07:35:00,
700010202003053940,98489322,700010,儿童口罩,20,16,320,2020-09-05 07:39:40,
700010202003055235,82270165,700010,儿童口罩,20,15,300,2020-09-05 07:52:35,
700010202003052011,70877397,700010,儿童口罩,20,50,1000,2020-09-05 08:20:11,
700010202003052446,84149558,700010,儿童口罩,20,43,860,2020-09-05 08:24:46,
700010202003054012,58947445,700010,儿童口罩,20,12,240,2020-09-05 08:40:12,
700010202003050410,92806266,700010,儿童口罩,20,25,500,2020-09-05 09:04:10,
700010202003051746,64969459,700010,儿童口罩,20,18,360,2020-09-05 09:17:46,
700010202003053404,94840020,700010,儿童口罩,20,16,320,2020-09-05 09:34:04,
700010202003053651,45072518,700010,儿童口罩,20,10,200,2020-09-05 09:36:51,
700010202003050022,2971087,700010,儿童口罩,20,12,240,2020-09-05 10:00:22,
700010202003052900,11784213,700010,儿童口罩,20,25,500,2020-09-05 10:29:00,
700010202003053048,6953920,700010,儿童口罩,20,15,300,2020-09-05 10:30:48,
700010202003053218,61783616,700010,儿童口罩,20,13,260,2020-09-05 10:32:18,
700010202003053218,84607416,700010,儿童口罩,20,38,760,2020-09-05 10:32:18,
700010202003053521,36106230,700010,儿童口罩,20,25,500,2020-09-05 10:35:21,
700010202003054832,83609076,700010,儿童口罩,20,22,440,2020-09-05 10:48:32,
700010202003050425,81479599,700010,儿童口罩,20,25,500,2020-09-05 11:04:25,
700010202003050425,88708276,700010,儿童口罩,20,15,300,2020-09-05 11:04:25,
700010202003050520,36178638,700010,儿童口罩,20,12,240,2020-09-05 11:05:20,
700010202003050634,6623072,700010,儿童口罩,20,20,400,2020-09-05 11:06:34,
700010202003050634,39767373,700010,儿童口罩,20,20,400,2020-09-05 11:06:34,
700010202003052126,57711638,700010,儿童口罩,20,15,300,2020-09-05 11:21:26,
700010202003052806,37201294,700010,儿童口罩,20,10,200,2020-09-05 11:28:06,
700010202003050025,96184935,700010,儿童口罩,20,18,360,2020-09-05 13:00:25,
700010202003050606,28108873,700010,儿童口罩,20,15,300,2020-09-05 13:06:06,
700010202003052320,68564304,700010,儿童口罩,20,15,300,2020-09-05 13:23:20,
700010202003052320,75481172,700010,儿童口罩,20,19,380,2020-09-05 13:23:20,
700010202003053310,32152178,700010,儿童口罩,20,50,1000,2020-09-05 13:33:10,
700010202003053310,62236866,700010,儿童口罩,20,15,300,2020-09-05 13:33:10,
700010202003054047,96663689,700010,儿童口罩,20,29,580,2020-09-05 13:40:47,
700010202003054047,29646476,700010,儿童口罩,20,19,380,2020-09-05 13:40:47,
700010202003050424,6832516,700010,儿童口罩,20,30,600,2020-09-05 14:04:24,
700010202003050633,24450903,700010,儿童口罩,20,12,240,2020-09-05 14:06:33,
700010202003051151,82376344,700010,儿童口罩,20,12,240,2020-09-05 14:11:51,
700010202003052651,48557851,700010,儿童口罩,20,19,380,2020-09-05 14:26:51,
700010202003052651,81229718,700010,儿童口罩,20,13,260,2020-09-05 14:26:51,
700010202003050633,4737811,700010,儿童口罩,20,25,500,2020-09-05 15:06:33,
700010202003050633,61193971,700010,儿童口罩,20,18,360,2020-09-05 15:06:33,
700010202003051152,51236589,700010,儿童口罩,20,19,380,2020-09-05 15:11:52,
700010202003051152,8245137,700010,儿童口罩,20,13,260,2020-09-05 15:11:52,
700010202003052047,70418359,700010,儿童口罩,20,50,1000,2020-09-05 15:20:47,
700010202003052155,97204900,700010,儿童口罩,20,29,580,2020-09-05 15:21:55,
700010202003052523,83302807,700010,儿童口罩,20,10,200,2020-09-05 15:25:23,
700010202003050112,31544624,700010,儿童口罩,20,12,240,2020-09-05 16:01:12,
700010202003050433,41466621,700010,儿童口罩,20,15,300,2020-09-05 16:04:33,
700010202003050916,14128769,700010,儿童口罩,20,43,860,2020-09-05 16:09:16,
700010202003050916,74285423,700010,儿童口罩,20,12,240,2020-09-05 16:09:16,
700010202003050956,5711219,700010,儿童口罩,20,18,360,2020-09-05 16:09:56,
700010202003051152,60677947,700010,儿童口罩,20,12,240,2020-09-05 16:11:52,
700010202003052339,43351391,700010,儿童口罩,20,23,460,2020-09-05 16:23:39,
700010202003053105,90517253,700010,儿童口罩,20,19,380,2020-09-05 16:31:05,
700010202003053616,62585859,700010,儿童口罩,20,15,300,2020-09-05 16:36:16,
700010202003053616,27821553,700010,儿童口罩,20,12,240,2020-09-05 16:36:16,
700010202003054839,14039991,700010,儿童口罩,20,19,380,2020-09-05 16:48:39,
700010202003055033,94532056,700010,儿童口罩,20,50,1000,2020-09-05 16:50:33,
700010202003055216,12149204,700010,儿童口罩,20,5,100,2020-09-05 16:52:16,
700010202003055216,87773487,700010,儿童口罩,20,18,360,2020-09-05 16:52:16,
700010202003055542,10024067,700010,儿童口罩,20,23,460,2020-09-05 16:55:42,
700010202003054950,7085224,700010,儿童口罩,20,12,240,2020-09-05 17:49:50,
700010202003054950,61856769,700010,儿童口罩,20,12,240,2020-09-05 17:49:50,
700010202003050256,18090623,700010,儿童口罩,20,23,460,2020-09-05 18:02:56,
700010202003051406,4797035,700010,儿童口罩,20,34,680,2020-09-05 18:14:06,
700010202003051406,60008354,700010,儿童口罩,20,20,400,2020-09-05 18:14:06,
700010202003051726,60651682,700010,儿童口罩,20,35,700,2020-09-05 18:17:26,
700010202003051726,6403948,700010,儿童口罩,20,46,920,2020-09-05 18:17:26,
700010202003052000,10344618,700010,儿童口罩,20,20,400,2020-09-05 18:20:00,
700010202003052940,96229768,700010,儿童口罩,20,16,320,2020-09-05 18:29:40,
700010202003053802,25117014,700010,儿童口罩,20,10,200,2020-09-05 18:38:02,
700010202003053802,64977897,700010,儿童口罩,20,36,720,2020-09-05 18:38:02,
700010202003054146,50773497,700010,儿童口罩,20,23,460,2020-09-05 18:41:46,
700010202003054241,69013893,700010,儿童口罩,20,16,320,2020-09-05 18:42:41,
