,order_id,user_id,price,platform,payment_provider,create_time,pay_time
5396,5397,112640040,25.0,ios,applepay,2019-08-13 20:09:00,2020-04-01 12:03:00
5398,5399,75439812,248.0,android,alipay,2020-05-03 22:12:00,2020-05-03 22:13:00
5403,5404,70448487,248.0,android,wxpay,2020-02-11 12:12:00,2020-02-11 12:13:00
5404,5405,84122760,68.0,android,wxpay,2019-08-13 20:55:00,2019-08-13 20:56:00
5405,5406,112629429,25.0,ios,applepay,2019-08-13 20:57:00,2020-04-01 12:03:00
5406,5407,112629429,25.0,ios,applepay,2020-02-18 13:43:00,2020-04-01 12:05:00
5409,5410,110745747,248.0,ios,applepay,2019-08-13 21:02:00,2020-04-01 12:03:00
5410,5411,65526296,25.0,android,wxpay,2019-09-15 20:01:00,2019-09-15 20:02:00
5415,5416,102860162,68.0,android,wxpay,2019-10-31 20:49:00,2019-10-31 20:50:00
5417,5418,43336050,248.0,android,wxpay,2019-11-10 18:08:00,2019-11-10 18:09:00
5418,5419,74326681,248.0,android,wxpay,2019-08-13 21:27:00,2019-08-13 21:29:00
5423,5424,112360804,25.0,android,wxpay,2019-08-22 12:15:00,2019-08-22 12:16:00
5425,5426,112705879,248.0,ios,applepay,2019-08-13 22:07:00,2020-04-01 12:03:00
5427,5428,53818386,25.0,android,wxpay,2019-10-15 22:14:00,2019-10-15 22:15:00
5428,5429,91045218,248.0,ios,applepay,2019-08-13 22:13:00,2020-04-01 12:03:00
5434,5435,10797768,248.0,android,alipay,2019-08-13 22:25:00,2019-08-13 22:26:00
5435,5436,79599449,25.0,android,wxpay,2019-08-13 22:37:00,2019-08-13 22:38:00
5437,5438,12697753,248.0,ios,applepay,2019-08-13 22:39:00,2020-04-01 12:03:00
5438,5439,112227716,68.0,ios,applepay,2020-07-08 08:00:00,2020-07-08 08:02:00
5441,5442,112741993,248.0,ios,applepay,2019-09-13 18:23:00,2020-04-01 12:03:00
5442,5443,112655581,248.0,android,wxpay,2019-08-13 23:14:00,2019-08-13 23:15:00
5443,5444,100284608,25.0,android,wxpay,2019-08-13 23:15:00,2019-08-13 23:16:00
5444,5445,93515799,248.0,ios,applepay,2019-08-13 23:18:00,2020-04-01 12:03:00
5446,5447,54072330,248.0,ios,applepay,2019-09-16 00:18:00,2020-04-01 12:03:00
5447,5448,92946798,248.0,ios,applepay,2019-08-13 23:26:00,2020-04-01 12:03:00
5448,5449,32453487,68.0,ios,applepay,2019-09-15 00:29:00,2020-04-01 12:03:00
5449,5450,50165538,248.0,android,wxpay,2019-09-13 20:55:00,2019-09-13 20:56:00
5452,5453,112581474,68.0,android,wxpay,2019-09-12 21:24:00,2019-09-12 21:25:00
5453,5454,59387503,248.0,ios,applepay,2019-08-14 00:01:00,2020-04-01 12:03:00
5454,5455,42703879,25.0,android,alipay,2019-08-14 00:05:00,2019-08-14 00:06:00
5455,5456,76879814,25.0,android,wxpay,2020-02-20 23:31:00,2020-02-20 23:32:00
5457,5458,29328615,25.0,ios,applepay,2019-08-14 00:19:00,2020-04-01 12:03:00
5459,5460,11082277,248.0,ios,applepay,2019-09-08 23:55:00,2020-04-01 12:03:00
5461,5462,59373353,68.0,android,wxpay,2019-08-14 00:47:00,2019-08-14 00:48:00
5463,5464,61988010,25.0,ios,applepay,2019-09-14 02:31:00,2020-04-01 12:03:00
5464,5465,61988010,68.0,ios,applepay,2019-12-13 01:02:00,2020-04-01 12:05:00
5470,5471,75591916,248.0,android,wxpay,2019-10-16 09:39:00,2019-10-16 09:40:00
5471,5472,106704150,248.0,android,wxpay,2019-08-14 06:39:00,2019-08-14 06:40:00
5473,5474,80189818,68.0,ios,applepay,2019-08-14 07:00:00,2020-04-01 12:03:00
5475,5476,112434142,248.0,android,alipay,2019-08-14 07:10:00,2019-08-14 07:11:00
5476,5477,50793314,68.0,ios,applepay,2019-08-14 07:18:00,2020-04-01 12:03:00
5479,5480,14333414,248.0,ios,applepay,2020-01-07 23:44:00,2020-04-01 12:05:00
5481,5482,44242913,68.0,android,wxpay,2019-12-10 07:53:00,2019-12-10 07:54:00
5482,5483,112245690,248.0,ios,applepay,2019-08-18 07:37:00,2020-04-01 12:03:00
5486,5487,21206527,248.0,ios,applepay,2019-08-14 07:48:00,2020-04-01 12:03:00
5490,5491,97757498,25.0,ios,applepay,2019-08-14 07:57:00,2019-08-14 14:30:00
5491,5492,97757498,248.0,ios,applepay,2019-08-14 08:00:00,2020-04-01 12:03:00
5492,5493,78209509,248.0,ios,applepay,2019-11-19 22:43:00,2020-04-01 12:04:00
5495,5496,98488945,68.0,ios,applepay,2019-10-27 23:14:00,2020-04-01 12:04:00
5498,5499,105360793,25.0,android,wxpay,2019-08-14 08:24:00,2019-08-14 08:25:00
5499,5500,105360793,25.0,android,wxpay,2020-01-18 09:04:00,2020-01-18 09:05:00
5501,5502,70638732,25.0,ios,applepay,2019-08-14 08:28:00,2020-04-01 12:03:00
5502,5503,111304237,248.0,ios,wxpay,2019-08-14 08:33:00,2019-08-14 08:34:00
5507,5508,112756315,68.0,ios,applepay,2019-08-14 09:07:00,2020-04-01 12:03:00
5508,5509,56707348,248.0,ios,applepay,2019-08-14 09:11:00,2020-04-01 12:03:00
5509,5510,63432273,68.0,ios,applepay,2019-09-20 09:17:00,2020-04-01 12:03:00
5517,5518,40187379,248.0,android,alipay,2019-08-14 09:56:00,2019-08-14 09:57:00
5519,5520,43267376,248.0,ios,applepay,2019-10-07 09:05:00,2020-04-01 12:04:00
5520,5521,101930867,248.0,ios,applepay,2019-08-14 10:10:00,2020-04-01 12:03:00
5525,5526,112757928,25.0,ios,applepay,2019-08-14 10:32:00,2020-04-01 12:03:00
5526,5527,57563464,248.0,android,wxpay,2020-04-10 17:27:00,2020-04-10 17:28:00
5527,5528,108993301,25.0,android,alipay,2019-09-12 10:34:00,2019-09-12 10:35:00
5529,5530,90556377,248.0,ios,applepay,2019-08-24 19:26:00,2019-08-24 21:45:00
5531,5532,23292120,25.0,ios,applepay,2019-09-11 12:35:00,2020-04-01 12:03:00
5535,5536,47820200,68.0,ios,applepay,2019-10-25 08:16:00,2020-04-01 12:04:00
5536,5537,112477763,248.0,ios,applepay,2019-08-14 11:57:00,2020-04-01 12:03:00
5538,5539,102359470,68.0,android,wxpay,2019-09-13 21:06:00,2019-09-13 21:07:00
5541,5542,75759008,248.0,ios,applepay,2019-08-14 12:21:00,2020-04-01 12:03:00
5542,5543,112381906,248.0,android,wxpay,2019-08-14 12:28:00,2019-08-14 12:29:00
5543,5544,112610557,68.0,ios,applepay,2020-04-16 12:13:00,2020-04-16 12:15:00
5548,5549,70519119,25.0,ios,applepay,2019-11-10 20:13:00,2020-04-01 12:04:00
5549,5550,59225621,248.0,android,wxpay,2019-08-14 14:10:00,2019-08-14 14:11:00
5551,5552,31549267,25.0,ios,applepay,2019-08-14 14:37:00,2020-04-01 12:03:00
5557,5558,89345091,248.0,android,alipay,2019-08-14 15:17:00,2019-08-14 15:18:00
5561,5562,112708080,248.0,ios,applepay,2019-08-14 07:01:00,2019-08-14 15:46:00
5563,5564,112576786,68.0,android,wxpay,2020-03-04 17:29:00,2020-03-04 17:30:00
5564,5565,56920531,68.0,ios,applepay,2019-10-10 14:22:00,2020-04-01 12:04:00
5565,5566,19758224,248.0,ios,applepay,2019-08-14 16:20:00,2020-04-01 12:03:00
5569,5570,71632555,25.0,android,wxpay,2019-09-15 11:09:00,2019-09-15 11:10:00
5570,5571,57021111,248.0,ios,applepay,2019-08-14 16:41:00,2020-04-01 12:03:00
5574,5575,94210392,25.0,ios,applepay,2019-08-14 17:35:00,2020-04-01 12:03:00
5575,5576,82711782,248.0,ios,applepay,2019-10-13 21:47:00,2020-04-01 12:04:00
5579,5580,107246490,25.0,ios,applepay,2019-09-19 08:05:00,2020-04-01 12:03:00
5581,5582,112741602,248.0,ios,applepay,2019-09-19 16:29:00,2020-04-01 12:03:00
5589,5590,16705019,248.0,ios,applepay,2019-08-14 20:46:00,2020-04-01 12:03:00
5591,5592,25972166,25.0,ios,applepay,2019-08-14 21:17:00,2020-04-01 12:03:00
5594,5595,72126927,248.0,ios,applepay,2019-08-14 21:30:00,2020-04-01 12:03:00
5595,5596,96629326,68.0,ios,wxpay,2020-01-21 10:03:00,2020-01-21 10:04:00
5596,5597,90738236,25.0,ios,applepay,2019-08-14 21:57:00,2020-04-01 12:03:00
5597,5598,75893535,248.0,ios,applepay,2019-08-14 21:59:00,2020-04-01 12:03:00
5599,5600,111640272,25.0,ios,applepay,2019-08-14 21:52:00,2019-08-14 22:10:00
5600,5601,112793583,248.0,android,wxpay,2019-08-14 22:10:00,2019-08-14 22:12:00
5602,5603,30179423,248.0,ios,applepay,2019-09-12 07:17:00,2020-04-01 12:03:00
5603,5604,110805433,248.0,ios,applepay,2019-08-14 22:30:00,2020-04-01 12:03:00
5604,5605,41623563,248.0,ios,applepay,2019-08-14 22:37:00,2020-04-01 12:03:00
5607,5608,112805820,248.0,ios,applepay,2019-08-14 22:49:00,2020-04-01 12:03:00
5608,5609,100862985,248.0,android,alipay,2020-03-21 20:23:00,2020-03-21 20:24:00
5609,5610,55685831,25.0,ios,applepay,2019-10-03 16:24:00,2020-04-01 12:04:00
5610,5611,111733930,25.0,android,wxpay,2019-08-14 22:58:00,2019-08-14 22:59:00
5611,5612,52163498,25.0,ios,applepay,2019-08-14 23:06:00,2020-04-01 12:03:00
5612,5613,52163498,248.0,ios,applepay,2019-11-15 10:38:00,2020-04-01 12:04:00
5616,5617,17752448,25.0,ios,applepay,2019-08-14 23:17:00,2020-04-01 12:03:00
5617,5618,28462263,248.0,ios,applepay,2019-08-14 23:27:00,2020-04-01 12:03:00
5618,5619,107668858,25.0,ios,applepay,2019-08-14 23:29:00,2020-04-01 12:03:00
5621,5622,75152641,248.0,ios,applepay,2019-08-14 23:32:00,2020-04-01 12:03:00
5622,5623,107921030,248.0,android,wxpay,2019-08-14 23:42:00,2019-08-14 23:43:00
5623,5624,86970406,248.0,android,wxpay,2019-08-14 23:48:00,2019-08-14 23:49:00
5627,5628,112810428,248.0,ios,applepay,2019-08-15 01:29:00,2020-04-01 12:03:00
5628,5629,96642028,68.0,android,wxpay,2020-07-06 12:13:00,2020-07-06 12:14:00
5629,5630,111159740,25.0,ios,applepay,2019-10-25 14:00:00,2019-11-16 10:14:00
5630,5631,45328538,25.0,ios,applepay,2019-12-01 04:37:00,2020-04-01 12:04:00
5631,5632,45328538,25.0,ios,applepay,2020-03-23 14:07:00,2020-04-01 12:06:00
5634,5635,10357737,248.0,ios,applepay,2019-09-19 03:47:00,2020-04-01 12:03:00
5636,5637,36578006,248.0,android,wxpay,2020-03-10 10:07:00,2020-03-10 10:08:00
5638,5639,107314369,25.0,ios,applepay,2019-08-15 06:05:00,2020-04-01 12:03:00
5639,5640,98953077,248.0,ios,applepay,2019-08-15 06:29:00,2020-04-01 12:03:00
5640,5641,107385695,248.0,ios,applepay,2020-02-02 08:21:00,2020-02-02 10:53:00
5641,5642,106041964,25.0,ios,applepay,2019-09-01 06:46:00,2020-04-01 12:03:00
5644,5645,112544348,248.0,ios,applepay,2019-08-15 07:25:00,2020-04-01 12:03:00
5646,5647,64203861,25.0,ios,applepay,2019-08-15 07:31:00,2020-04-01 12:03:00
5647,5648,111372765,248.0,android,alipay,2019-11-20 10:57:00,2019-11-20 10:58:00
5648,5649,112295904,68.0,android,wxpay,2019-08-15 07:48:00,2019-08-15 07:49:00
5653,5654,110556260,248.0,android,wxpay,2019-09-29 23:50:00,2019-09-29 23:51:00
5654,5655,32324115,248.0,ios,applepay,2019-08-15 08:23:00,2020-04-01 12:03:00
5657,5658,59990346,248.0,android,alipay,2019-08-15 08:48:00,2019-08-15 08:49:00
5661,5662,112398304,248.0,android,wxpay,2019-08-15 09:21:00,2019-08-15 09:22:00
5663,5664,112612855,25.0,ios,applepay,2019-08-13 18:18:00,2019-08-15 09:25:00
5667,5668,112559734,248.0,android,wxpay,2019-08-15 09:39:00,2019-08-15 09:40:00
5669,5670,68569490,68.0,ios,applepay,2019-08-15 09:42:00,2020-04-01 12:03:00
5671,5672,112809880,248.0,ios,applepay,2019-08-15 09:26:00,2019-08-15 09:51:00
5672,5673,112148324,248.0,android,alipay,2019-09-12 14:43:00,2019-09-12 14:44:00
5673,5674,112740030,248.0,android,wxpay,2019-08-15 10:04:00,2019-08-15 10:05:00
5674,5675,112505920,68.0,android,alipay,2019-08-15 10:12:00,2019-08-15 10:13:00
5676,5677,59544549,248.0,android,alipay,2019-08-15 10:35:00,2019-08-15 10:36:00
5680,5681,89283662,25.0,ios,applepay,2019-10-19 10:26:00,2020-04-01 12:04:00
5689,5690,96694251,248.0,ios,applepay,2019-12-18 13:33:00,2020-04-01 12:05:00
5690,5691,108233819,25.0,ios,applepay,2019-09-20 23:30:00,2020-04-01 12:03:00
5692,5693,112833537,68.0,ios,applepay,2019-08-15 13:27:00,2020-04-01 12:03:00
5694,5695,23511514,248.0,android,alipay,2019-08-31 15:47:00,2019-08-31 15:48:00
5696,5697,112666882,25.0,ios,applepay,2019-08-15 13:57:00,2020-04-01 12:03:00
5697,5698,31482175,248.0,ios,applepay,2019-08-15 13:57:00,2020-04-01 12:03:00
5699,5700,71407036,25.0,ios,applepay,2019-08-15 14:15:00,2020-04-01 12:03:00
5700,5701,13382549,68.0,ios,applepay,2019-08-15 14:17:00,2020-04-01 12:03:00
5701,5702,66525573,25.0,ios,applepay,2019-08-15 14:35:00,2020-04-01 12:03:00
5703,5704,81769306,248.0,ios,applepay,2019-08-15 14:29:00,2019-08-15 14:47:00
5705,5706,48543713,248.0,ios,applepay,2019-08-15 15:23:00,2020-04-01 12:03:00
5706,5707,32871114,25.0,ios,applepay,2019-08-15 15:53:00,2020-04-01 12:03:00
5707,5708,73042541,25.0,ios,applepay,2019-08-15 15:53:00,2020-04-01 12:03:00
5708,5709,71549866,248.0,ios,applepay,2019-08-15 16:05:00,2020-04-01 12:03:00
5711,5712,22175906,248.0,android,wxpay,2019-08-15 16:41:00,2019-08-15 16:42:00
5714,5715,99071572,248.0,android,wxpay,2019-08-15 16:58:00,2019-08-15 16:59:00
5716,5717,11224270,248.0,ios,applepay,2019-08-15 17:05:00,2020-04-01 12:03:00
5717,5718,108466789,248.0,android,wxpay,2019-08-15 17:10:00,2019-08-15 17:11:00
5718,5719,111081496,25.0,ios,applepay,2019-08-15 17:14:00,2020-04-01 12:03:00
5720,5721,47580583,25.0,ios,applepay,2019-08-15 17:45:00,2020-04-01 12:03:00
5721,5722,108542449,25.0,android,wxpay,2019-09-06 06:10:00,2019-09-06 06:11:00
5723,5724,59503929,248.0,android,wxpay,2019-08-15 17:51:00,2019-08-15 17:52:00
5725,5726,29696951,68.0,android,alipay,2020-03-03 09:51:00,2020-03-03 09:52:00
5729,5730,111540198,25.0,ios,applepay,2019-09-21 19:23:00,2020-04-01 12:03:00
5730,5731,111540198,68.0,ios,applepay,2019-12-23 21:13:00,2020-04-01 12:05:00
5733,5734,112608924,68.0,ios,applepay,2019-08-15 19:10:00,2020-04-01 12:03:00
5735,5736,111776218,248.0,ios,applepay,2019-10-09 08:17:00,2019-10-09 20:28:00
5736,5737,81007754,25.0,ios,applepay,2019-08-15 19:15:00,2020-04-01 12:03:00
5739,5740,83066725,68.0,ios,applepay,2019-10-28 15:27:00,2020-04-01 12:04:00
5740,5741,91244590,25.0,ios,applepay,2019-09-04 19:23:00,2020-04-01 12:03:00
5741,5742,65347611,248.0,android,wxpay,2019-08-15 20:02:00,2019-08-15 20:03:00
5743,5744,35774362,25.0,android,wxpay,2019-08-15 20:46:00,2019-08-15 20:47:00
5744,5745,34654127,25.0,ios,applepay,2019-08-15 21:10:00,2020-04-01 12:03:00
5745,5746,34654127,25.0,ios,applepay,2020-01-13 21:03:00,2020-04-01 12:05:00
5748,5749,36102750,248.0,ios,applepay,2019-09-24 07:48:00,2020-04-01 12:04:00
5749,5750,90411393,248.0,ios,applepay,2019-08-15 21:40:00,2020-04-01 12:03:00
5754,5755,20124581,25.0,android,alipay,2020-02-29 15:19:00,2020-02-29 15:20:00
5756,5757,87321922,248.0,ios,applepay,2019-08-15 22:31:00,2020-04-01 12:03:00
5757,5758,104674395,248.0,ios,wxpay,2019-10-08 22:34:00,2019-10-08 22:35:00
5759,5760,15659873,248.0,ios,applepay,2019-08-15 22:43:00,2020-04-01 12:03:00
5761,5762,62832480,25.0,android,alipay,2019-08-15 22:48:00,2019-08-15 22:49:00
5762,5763,94320411,248.0,android,alipay,2019-08-15 22:51:00,2019-08-15 22:52:00
5768,5769,105444500,25.0,ios,applepay,2019-08-15 23:18:00,2020-04-01 12:03:00
5771,5772,112743242,248.0,ios,applepay,2019-08-15 23:38:00,2020-04-01 12:03:00
5772,5773,97574032,248.0,ios,applepay,2019-09-09 20:44:00,2020-04-01 12:03:00
5773,5774,66474382,68.0,ios,applepay,2019-08-15 23:54:00,2020-04-01 12:03:00
5774,5775,84722513,248.0,android,alipay,2019-08-16 00:06:00,2019-08-16 00:07:00
5776,5777,88488760,25.0,android,wxpay,2019-12-08 19:46:00,2019-12-08 19:47:00
5779,5780,44582037,248.0,ios,applepay,2019-08-16 01:54:00,2020-04-01 12:03:00
5783,5784,44127262,25.0,ios,applepay,2019-08-16 03:38:00,2020-04-01 12:03:00
5790,5791,112871840,248.0,ios,applepay,2019-08-16 06:34:00,2020-04-01 12:03:00
5795,5796,66307136,248.0,ios,applepay,2019-08-16 07:23:00,2020-04-01 12:03:00
5799,5800,22589478,248.0,ios,applepay,2019-08-16 07:39:00,2020-04-01 12:03:00
5800,5801,40689230,68.0,ios,applepay,2019-08-16 07:39:00,2020-04-01 12:03:00
5806,5807,112819926,25.0,android,wxpay,2019-08-16 08:13:00,2019-08-16 08:14:00
5807,5808,13586120,25.0,android,wxpay,2019-09-18 08:55:00,2019-09-18 08:56:00
5808,5809,111079783,248.0,android,wxpay,2019-08-16 08:19:00,2019-08-16 08:20:00
5810,5811,112438969,248.0,android,alipay,2019-08-16 08:35:00,2019-08-16 08:36:00
5815,5816,51008388,25.0,android,wxpay,2019-09-11 08:55:00,2019-09-11 08:56:00
5816,5817,79368724,68.0,ios,applepay,2019-08-16 08:53:00,2020-04-01 12:03:00
5820,5821,32576244,25.0,ios,applepay,2019-08-16 09:13:00,2020-04-01 12:03:00
5822,5823,59169030,68.0,ios,applepay,2019-08-14 22:46:00,2019-08-16 09:20:00
5824,5825,80495452,248.0,ios,applepay,2019-10-09 23:06:00,2020-04-01 12:04:00
5825,5826,17519474,248.0,ios,applepay,2019-08-16 09:27:00,2020-04-01 12:03:00
5826,5827,33599308,25.0,ios,applepay,2019-08-16 09:28:00,2020-04-01 12:03:00
5832,5833,100484292,68.0,ios,applepay,2019-08-14 20:53:00,2019-08-16 09:46:00
5836,5837,73843318,248.0,ios,applepay,2019-08-16 09:55:00,2020-04-01 12:03:00
5839,5840,108515823,25.0,android,wxpay,2019-08-16 10:08:00,2019-08-16 10:09:00
5840,5841,65030800,68.0,ios,applepay,2019-08-16 10:15:00,2020-04-01 12:03:00
5841,5842,112879290,248.0,ios,applepay,2019-08-16 10:15:00,2020-04-01 12:03:00
5843,5844,30048510,68.0,ios,applepay,2019-08-16 10:38:00,2020-04-01 12:03:00
5847,5848,54363658,68.0,android,wxpay,2019-09-20 20:08:00,2019-09-20 20:09:00
5853,5854,65941854,248.0,ios,applepay,2020-02-27 07:17:00,2020-02-27 07:18:00
5855,5856,57194023,248.0,android,wxpay,2019-08-16 11:33:00,2019-08-16 11:34:00
5857,5858,86918934,248.0,ios,applepay,2019-08-16 11:51:00,2020-04-01 12:03:00
5858,5859,86517246,25.0,ios,applepay,2019-08-16 12:03:00,2020-04-01 12:03:00
5861,5862,39761787,25.0,android,wxpay,2020-05-04 23:57:00,2020-05-04 23:58:00
5862,5863,41927226,248.0,android,alipay,2019-08-16 12:29:00,2019-08-16 12:30:00
5863,5864,57326764,248.0,ios,applepay,2019-08-16 12:41:00,2020-04-01 12:03:00
5864,5865,30576735,68.0,android,wxpay,2019-10-07 19:01:00,2019-10-07 19:02:00
5865,5866,67317414,248.0,ios,applepay,2019-08-16 12:45:00,2020-04-01 12:03:00
5867,5868,97492926,25.0,ios,applepay,2019-09-10 17:31:00,2020-04-01 12:03:00
5868,5869,47207720,248.0,ios,applepay,2019-08-16 13:04:00,2020-04-01 12:03:00
5869,5870,90358572,248.0,ios,applepay,2019-08-16 13:04:00,2020-04-01 12:03:00
5871,5872,30335846,68.0,ios,applepay,2019-08-15 23:17:00,2019-08-16 13:10:00
5872,5873,30335846,248.0,ios,applepay,2020-03-10 20:25:00,2020-04-01 12:06:00
5874,5875,83420925,248.0,android,alipay,2019-08-16 13:28:00,2019-08-16 13:29:00
5875,5876,13652840,25.0,ios,applepay,2019-08-16 13:30:00,2020-04-01 12:03:00
5877,5878,75655499,25.0,android,wxpay,2019-08-16 13:46:00,2019-08-16 13:47:00
5880,5881,14932999,248.0,ios,applepay,2019-08-16 14:12:00,2020-04-01 12:03:00
5881,5882,112891432,248.0,ios,applepay,2019-08-16 14:16:00,2020-04-01 12:03:00
5882,5883,45470049,25.0,ios,applepay,2019-12-04 16:41:00,2020-04-01 12:04:00
5887,5888,72229213,68.0,ios,applepay,2019-09-21 22:54:00,2020-04-01 12:03:00
5888,5889,79698109,68.0,ios,applepay,2019-08-16 15:34:00,2020-04-01 12:03:00
5893,5894,9803494,248.0,ios,applepay,2019-08-16 16:23:00,2020-04-01 12:03:00
5894,5895,56591088,248.0,ios,applepay,2019-08-16 16:31:00,2020-04-01 12:03:00
5895,5896,68425820,68.0,ios,applepay,2019-08-16 16:34:00,2020-04-01 12:03:00
5896,5897,80510255,248.0,ios,applepay,2019-08-16 16:37:00,2020-04-01 12:03:00
5897,5898,109910137,25.0,android,wxpay,2019-08-16 16:39:00,2019-08-16 16:40:00
5899,5900,81913144,248.0,android,wxpay,2019-12-05 20:10:00,2019-12-05 20:11:00
5900,5901,63393240,248.0,ios,applepay,2019-08-16 16:53:00,2020-04-01 12:03:00
5901,5902,75452550,25.0,ios,applepay,2019-08-16 16:53:00,2020-04-01 12:03:00
5902,5903,87302821,25.0,ios,applepay,2019-08-16 17:08:00,2020-04-01 12:03:00
5903,5904,112860437,25.0,ios,applepay,2019-08-16 17:13:00,2020-04-01 12:03:00
5904,5905,112900607,25.0,ios,applepay,2019-08-16 17:19:00,2020-04-01 12:03:00
5905,5906,79149869,25.0,ios,applepay,2019-08-16 17:20:00,2020-04-01 12:03:00
5906,5907,57736813,25.0,ios,applepay,2019-08-31 22:54:00,2020-04-01 12:03:00
5910,5911,29793820,248.0,ios,applepay,2019-08-16 17:53:00,2020-04-01 12:03:00
5911,5912,35864005,248.0,ios,applepay,2019-08-16 17:45:00,2020-04-01 12:03:00
5912,5913,78947225,248.0,ios,applepay,2019-08-16 17:57:00,2020-04-01 12:03:00
5913,5914,76749203,248.0,ios,applepay,2019-08-16 18:06:00,2020-04-01 12:03:00
5917,5918,70413805,248.0,ios,applepay,2019-08-16 19:05:00,2020-04-01 12:03:00
5921,5922,112556857,68.0,android,wxpay,2019-08-16 19:40:00,2019-08-16 19:41:00
5923,5924,107517934,248.0,ios,applepay,2019-08-16 20:18:00,2020-04-01 12:03:00
5924,5925,95459981,25.0,ios,applepay,2019-08-16 20:45:00,2020-04-01 12:03:00
5926,5927,108976390,25.0,ios,applepay,2019-08-16 21:04:00,2020-04-01 12:03:00
5927,5928,74789127,248.0,ios,applepay,2019-09-11 00:01:00,2020-04-01 12:03:00
5931,5932,112914731,248.0,android,wxpay,2019-08-16 21:54:00,2019-08-16 21:55:00
5933,5934,71022475,248.0,ios,applepay,2019-08-16 21:56:00,2020-04-01 12:03:00
5934,5935,12049372,25.0,ios,applepay,2019-08-16 21:58:00,2020-04-01 12:03:00
5936,5937,97045860,25.0,ios,applepay,2019-08-16 22:18:00,2020-04-01 12:03:00
5939,5940,86617968,248.0,ios,applepay,2019-08-16 22:20:00,2020-04-01 12:03:00
5945,5946,112786026,248.0,android,wxpay,2019-08-16 22:48:00,2019-08-16 22:49:00
5949,5950,99864256,248.0,ios,applepay,2019-08-16 23:19:00,2020-04-01 12:03:00
5954,5955,112862720,248.0,ios,applepay,2019-08-20 18:36:00,2019-08-22 09:29:00
5955,5956,10610542,248.0,ios,applepay,2019-09-26 22:51:00,2020-04-01 12:04:00
5958,5959,93618515,68.0,ios,applepay,2019-08-17 00:01:00,2020-04-01 12:03:00
5964,5965,112923807,248.0,ios,applepay,2019-08-17 01:25:00,2020-04-01 12:03:00
5965,5966,112923956,248.0,ios,applepay,2019-08-17 02:03:00,2020-04-01 12:03:00
5966,5967,111765421,248.0,ios,applepay,2019-08-17 02:48:00,2020-04-01 12:03:00
5968,5969,46768080,248.0,ios,applepay,2019-08-17 06:20:00,2020-04-01 12:03:00
5974,5975,75999310,248.0,ios,applepay,2019-08-17 07:14:00,2020-04-01 12:03:00
5976,5977,101063595,25.0,ios,applepay,2019-08-17 07:27:00,2020-04-01 12:03:00
5979,5980,112872352,248.0,ios,applepay,2019-09-11 06:19:00,2020-04-01 12:03:00
5981,5982,88074709,248.0,android,wxpay,2019-09-07 17:08:00,2019-09-07 17:09:00
5982,5983,107295751,248.0,android,wxpay,2019-08-17 08:30:00,2019-08-17 08:31:00
5983,5984,60261995,25.0,android,wxpay,2019-08-17 08:37:00,2019-08-17 08:38:00
5987,5988,30336474,25.0,ios,applepay,2020-02-26 21:20:00,2020-02-26 21:21:00
5990,5991,82113861,248.0,android,wxpay,2019-08-17 09:28:00,2019-08-17 09:29:00
5993,5994,64655699,25.0,ios,applepay,2019-08-17 09:35:00,2020-04-01 12:03:00
5994,5995,17746073,68.0,ios,applepay,2019-08-16 22:26:00,2019-08-17 09:39:00
5995,5996,110924951,248.0,ios,applepay,2019-08-17 09:41:00,2020-04-01 12:03:00
5996,5997,102241344,248.0,ios,applepay,2020-01-12 21:36:00,2020-04-01 12:05:00
5999,6000,89939735,248.0,ios,applepay,2019-08-16 16:02:00,2019-08-17 10:01:00
